tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_name	specimen_correction	specimen_dec	specimen_description	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	0.15	K		HEM	u	286.9	Hematite remanence.	l	28.7	2.9	10	0
This study	North Shore Volcanics	ns042b	ns042	ns042b1	ns042b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	273	K		HEM	u	304.6	Hematite remanence.	l	32.4	1.4	12	0
This study	North Shore Volcanics	ns047a	ns047	ns047a1	ns047a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0	T		HEM	u	307.1	Hematite remanence.	l	44.8	1.1	14	0
This study	North Shore Volcanics	ns047f	ns047	ns047f2	ns047f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	303.2	Hematite remanence.	l	36.2	0.5	7	0
This study	North Shore Volcanics	ns051a	ns051	ns051a1	ns051a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0	0.06	T		HEM	u	290.5	Hematite remanence.	l	27.6	1.7	6	0
This study	North Shore Volcanics	ns051b	ns051	ns051b1	ns051b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	773	K		HEM	u	299.8	Hematite remanence.	l	23.6	0.7	5	0
This study	North Shore Volcanics	ns057a	ns057	ns057a1	ns057a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		HEM	u	288.1	Hematite remanence.	l	9.4	0.7	7	0
This study	North Shore Volcanics	ns057b	ns057	ns057b1	ns057b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	623	K		HEM	u	288.6	Hematite remanence.	l	11.9	1.1	8	0
This study	North Shore Volcanics	ns063b	ns063	ns063b1	ns063b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	773	K		HEM	u	300.5	Hematite remanence.	l	21.8	1.1	5	0
This study	North Shore Volcanics	ns063c	ns063	ns063c2	ns063c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	297.3	Hematite remanence.	l	15	0.3	6	0
This study	North Shore Volcanics	ns072c	ns072	ns072c1	ns072c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	673	373	K		HEM	u	180.3	Hematite remanence.	p	22.9	2.1	4	0
This study	North Shore Volcanics	ns072e	ns072	ns072e1	ns072e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	673	373	K		HEM	u	192.8	Hematite remanence.	p	18.1	2.8	4	0
This study	North Shore Volcanics	ns073e	ns073	ns073e1	ns073e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	723	K		HEM	u	311.2	Hematite remanence.	l	10.2	0.6	5	0
This study	North Shore Volcanics	ns074a	ns074	ns074a1	ns074a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	873	373	K		HEM	u	128.9	Hematite remanence.	p	56.5	2.8	7	0
This study	North Shore Volcanics	ns003d	ns003	ns003d2	ns003d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	723	K		HEM	u	296.8	Hematite remanence.	l	39.7	1.7	5	0
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		HEM	u	298.6	Hematite remanence.	l	37.4	2.9	10	0
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.15	0.02	T		HEM	u	293.6	Hematite remanence.	l	46.9	1.7	9	0
This study	North Shore Volcanics	ns017a	ns017	ns017a1	ns017a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	0	K		HEM	u	37.7	Hematite remanence.	l	54.5	1.8	22	100
This study	North Shore Volcanics	ns025g	ns025	ns025g1	ns025g1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	473	K		HEM	u	126.7	Hematite remanence.	l	-67.7	0.8	8	100
This study	North Shore Volcanics	ns030a	ns030	ns030a1	ns030a1 : LT-NO	LP-DIR-AF : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.03	T		HEM	u	293.3	Hematite remanence.	l	33.2	1.2	9	100
This study	North Shore Volcanics	ns030f	ns030	ns030f2	ns030f2 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		HEM	u	284	Hematite remanence.	l	36	0.9	6	100
This study	North Shore Volcanics	ns032e	ns032	ns032e1	ns032e1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0	T		HEM	u	289.8	Hematite remanence.	l	42.6	1.6	14	100
This study	North Shore Volcanics	ns032f	ns032	ns032f1	ns032f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		HEM	u	291.9	Hematite remanence.	l	41.1	1.2	6	100
This study	North Shore Volcanics	ns038b	ns038	ns038b1	ns038b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	773	K		HEM	u	279.7	Hematite remanence.	l	25.9	0.8	5	100
This study	North Shore Volcanics	ns038c	ns038	ns038c1	ns038c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	573	K		HEM	u	293.2	Hematite remanence.	l	31.6	0.6	5	100
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	0.15	K		HEM	u	285.7	Hematite remanence.	l	44.6	2.9	10	100
This study	North Shore Volcanics	ns042b	ns042	ns042b1	ns042b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	273	K		HEM	u	307.9	Hematite remanence.	l	48	1.4	12	100
This study	North Shore Volcanics	ns047a	ns047	ns047a1	ns047a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0	T		HEM	u	313.7	Hematite remanence.	l	60	1.1	14	100
This study	North Shore Volcanics	ns047f	ns047	ns047f2	ns047f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	673	K		HEM	u	306.7	Hematite remanence.	l	51.8	0.5	7	100
This study	North Shore Volcanics	ns051a	ns051	ns051a1	ns051a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0	0.06	T		HEM	u	290.3	Hematite remanence.	l	45.6	1.7	6	100
This study	North Shore Volcanics	ns051b	ns051	ns051b1	ns051b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	773	K		HEM	u	301.8	Hematite remanence.	l	41.4	0.7	5	100
This study	North Shore Volcanics	ns057a	ns057	ns057a1	ns057a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	473	K		HEM	u	288.1	Hematite remanence.	l	28.4	0.7	7	100
This study	North Shore Volcanics	ns057b	ns057	ns057b1	ns057b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	623	K		HEM	u	288.7	Hematite remanence.	l	30.9	1.1	8	100
This study	North Shore Volcanics	ns063b	ns063	ns063b1	ns063b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	773	K		HEM	u	303.2	Hematite remanence.	l	40.2	1.1	5	100
This study	North Shore Volcanics	ns063c	ns063	ns063c2	ns063c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	673	K		HEM	u	298.8	Hematite remanence.	l	33.7	0.3	6	100
This study	North Shore Volcanics	ns072c	ns072	ns072c1	ns072c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	673	373	K		HEM	u	174	Hematite remanence.	p	16.1	2.1	4	100
This study	North Shore Volcanics	ns072e	ns072	ns072e1	ns072e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	673	373	K		HEM	u	187.1	Hematite remanence.	p	15.4	2.8	4	100
This study	North Shore Volcanics	ns073e	ns073	ns073e1	ns073e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	723	K		HEM	u	313.9	Hematite remanence.	l	27.5	0.6	5	100
This study	North Shore Volcanics	ns074a	ns074	ns074a1	ns074a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	373	K		HEM	u	122.6	Hematite remanence.	p	38.4	2.8	7	100
This study	North Shore Volcanics	ns003d	ns003	ns003d2	ns003d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	723	K		HEM	u	287.5	Hematite remanence.	l	46.6	1.7	5	100
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.02	T		HEM	u	290.3	Hematite remanence.	l	44.7	2.9	10	100
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.15	0.02	T		HEM	u	281.2	Hematite remanence.	l	53	1.7	9	100
This study	North Shore Volcanics	ns063a	ns063	ns063a1	ns063a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.03	0	T		MAG	u	30.3	Magnetite remanence.	p	2.7	3.8	6	0
This study	North Shore Volcanics	ns063e	ns063	ns063e1	ns063e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	723	K		MAG	u	297.4	Magnetite remanence.	l	11.7	0.9	5	0
This study	North Shore Volcanics	ns063f	ns063	ns063f1	ns063f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	295.3	Magnetite remanence.	l	12.4	1.2	6	0
This study	North Shore Volcanics	ns072a	ns072	ns072a1	ns072a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.06	0.005	T		MAG	u	190.8	Magnetite remanence.	p	17.8	4.9	8	0
This study	North Shore Volcanics	ns072b	ns072	ns072b1	ns072b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	289.8	Magnetite remanence.	l	39.1	3.7	6	0
This study	North Shore Volcanics	ns072d	ns072	ns072d1	ns072d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	285.4	Magnetite remanence.	l	32.6	1.5	6	0
This study	North Shore Volcanics	ns073b	ns073	ns073b1	ns073b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	293.8	Magnetite remanence.	l	20	1.3	5	0
This study	North Shore Volcanics	ns073c	ns073	ns073c1	ns073c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	311.3	Magnetite remanence.	l	17	1.5	5	0
This study	North Shore Volcanics	ns073d	ns073	ns073d2	ns073d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	304.9	Magnetite remanence.	l	18.3	2.2	6	0
This study	North Shore Volcanics	ns074b	ns074	ns074b1	ns074b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	773	K		MAG	u	292.6	Magnetite remanence.	l	37.8	2.4	4	0
This study	North Shore Volcanics	ns074c	ns074	ns074c2	ns074c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	823	373	K		MAG	u	195.5	Magnetite remanence.	p	12.9	2.9	6	0
This study	North Shore Volcanics	ns074d	ns074	ns074d1	ns074d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	823	373	K		MAG	u	194.3	Magnetite remanence.	p	12.5	0.2	7	0
This study	North Shore Volcanics	ns074e	ns074	ns074e2	ns074e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	773	373	K		MAG	u	348	Magnetite remanence.	p	-15.6	3.6	6	0
This study	North Shore Volcanics	ns003a	ns003	ns003a1	ns003a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.12	0.015	T		MAG	u	294.8	Magnetite remanence.	l	39.8	1.3	9	0
This study	North Shore Volcanics	ns003b	ns003	ns003b1	ns003b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	299.1	Magnetite remanence.	l	41.3	3.2	5	0
This study	North Shore Volcanics	ns003c	ns003	ns003c2	ns003c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	302.2	Magnetite remanence.	l	40.3	3	3	0
This study	North Shore Volcanics	ns017c	ns017	ns017c1	ns017c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	573	K		MAG	u	5.5	Magnetite remanence.	l	50	3.2	5	0
This study	North Shore Volcanics	ns017d	ns017	ns017d2	ns017d2 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	573	K		MAG	u	19.8	Magnetite remanence.	l	48	4	7	0
This study	North Shore Volcanics	ns017e	ns017	ns017e1	ns017e1 : LT-NO	LP-DIR-AF : SO-CMD-NORTH : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.08	0	T		MAG	u	151.3	Magnetite remanence.	p	36.3	12.6	10	0
This study	North Shore Volcanics	ns017f	ns017	ns017f1	ns017f1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	17.1	Magnetite remanence.	l	50.5	3.5	6	0
This study	North Shore Volcanics	ns025a	ns025	ns025a1	ns025a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		MAG	u	146.4	Magnetite remanence.	l	-58	0.9	10	0
This study	North Shore Volcanics	ns025b	ns025	ns025b1	ns025b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	273	K		MAG	u	136	Magnetite remanence.	l	-61.9	1.1	11	0
This study	North Shore Volcanics	ns025c	ns025	ns025c1	ns025c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	133.1	Magnetite remanence.	l	-64.7	0.7	3	0
This study	North Shore Volcanics	ns025d	ns025	ns025d1	ns025d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	573	K		MAG	u	91.9	Magnetite remanence.	l	-63.5	1.3	7	0
This study	North Shore Volcanics	ns025e	ns025	ns025e1	ns025e1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		MAG	u	149.8	Magnetite remanence.	l	-68.6	0.7	10	0
This study	North Shore Volcanics	ns030b	ns030	ns030b1	ns030b1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	295.1	Magnetite remanence.	l	29.4	1.3	5	0
This study	North Shore Volcanics	ns030c	ns030	ns030c1	ns030c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		MAG	u	299.7	Magnetite remanence.	l	28.7	1.3	6	0
This study	North Shore Volcanics	ns030d	ns030	ns030d2	ns030d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	723	K		MAG	u	290.9	Magnetite remanence.	l	30.6	0.4	5	0
This study	North Shore Volcanics	ns032a	ns032	ns032a1	ns032a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		MAG	u	291.4	Magnetite remanence.	l	34.4	0.7	10	0
This study	North Shore Volcanics	ns032b	ns032	ns032b1	ns032b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	623	K		MAG	u	293.1	Magnetite remanence.	l	32.4	1.2	8	0
This study	North Shore Volcanics	ns032c	ns032	ns032c1	ns032c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	286.6	Magnetite remanence.	l	29.1	0.4	4	0
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0	T		MAG	u	277	Magnetite remanence.	l	17.4	0.5	14	0
This study	North Shore Volcanics	ns038d	ns038	ns038d1	ns038d1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	473	K		MAG	u	296	Magnetite remanence.	l	17.7	0.8	9	0
This study	North Shore Volcanics	ns038f	ns038	ns038f1	ns038f1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	573	K		MAG	u	287.7	Magnetite remanence.	l	17.7	0.4	6	0
This study	North Shore Volcanics	ns042c	ns042	ns042c1	ns042c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	573	K		MAG	u	284.5	Magnetite remanence.	l	23.6	0.5	4	0
This study	North Shore Volcanics	ns042d	ns042	ns042d1	ns042d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	573	K		MAG	u	289	Magnetite remanence.	l	23.6	1.1	7	0
This study	North Shore Volcanics	ns042e	ns042	ns042e2	ns042e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	573	K		MAG	u	294.1	Magnetite remanence.	l	26.2	1.5	7	0
This study	North Shore Volcanics	ns047b	ns047	ns047b1	ns047b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	273	K		MAG	u	305	Magnetite remanence.	l	41.1	1.3	12	0
This study	North Shore Volcanics	ns047c	ns047	ns047c2	ns047c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	473	K		MAG	u	309.6	Magnetite remanence.	l	40.9	1.1	5	0
This study	North Shore Volcanics	ns047e	ns047	ns047e1	ns047e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		MAG	u	307.6	Magnetite remanence.	l	39.5	1	8	0
This study	North Shore Volcanics	ns051c	ns051	ns051c1	ns051c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	573	K		MAG	u	285.8	Magnetite remanence.	l	24.4	0.7	5	0
This study	North Shore Volcanics	ns051d	ns051	ns051d1	ns051d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	773	K		MAG	u	294.7	Magnetite remanence.	l	20.2	0.9	4	0
This study	North Shore Volcanics	ns051e	ns051	ns051e1	ns051e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	723	K		MAG	u	293.3	Magnetite remanence.	l	24.1	0.5	5	0
This study	North Shore Volcanics	ns057c	ns057	ns057c1	ns057c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		MAG	u	285.6	Magnetite remanence.	l	11.4	1.7	6	0
This study	North Shore Volcanics	ns057d	ns057	ns057d1	ns057d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	723	K		MAG	u	288	Magnetite remanence.	l	9.3	0.7	5	0
This study	North Shore Volcanics	ns057e	ns057	ns057e2	ns057e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	573	K		MAG	u	288.6	Magnetite remanence.	l	10.9	0.4	8	0
This study	North Shore Volcanics	ns063a	ns063	ns063a1	ns063a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.03	0	T		MAG	u	30.5	Magnetite remanence.	p	-1.4	3.8	6	100
This study	North Shore Volcanics	ns063e	ns063	ns063e1	ns063e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	723	K		MAG	u	298.7	Magnetite remanence.	l	30.4	0.9	5	100
This study	North Shore Volcanics	ns063f	ns063	ns063f1	ns063f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	296.3	Magnetite remanence.	l	31.2	1.2	6	100
This study	North Shore Volcanics	ns072a	ns072	ns072a1	ns072a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.06	0.005	T		MAG	u	185.3	Magnetite remanence.	p	14.5	4.9	8	100
This study	North Shore Volcanics	ns072b	ns072	ns072b1	ns072b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	290.7	Magnetite remanence.	l	58.1	3.7	6	100
This study	North Shore Volcanics	ns072d	ns072	ns072d1	ns072d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	284.4	Magnetite remanence.	l	51.6	1.5	6	100
This study	North Shore Volcanics	ns073b	ns073	ns073b1	ns073b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	295.1	Magnetite remanence.	l	38.9	1.3	5	100
This study	North Shore Volcanics	ns073c	ns073	ns073c1	ns073c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	315.2	Magnetite remanence.	l	34.2	1.5	5	100
This study	North Shore Volcanics	ns073d	ns073	ns073d2	ns073d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	308	Magnetite remanence.	l	36.4	2.2	6	100
This study	North Shore Volcanics	ns074b	ns074	ns074b1	ns074b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	773	K		MAG	u	294.6	Magnetite remanence.	l	56.7	2.4	4	100
This study	North Shore Volcanics	ns074c	ns074	ns074c2	ns074c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	823	373	K		MAG	u	191.4	Magnetite remanence.	p	11.4	2.9	6	100
This study	North Shore Volcanics	ns074d	ns074	ns074d1	ns074d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	823	373	K		MAG	u	190.4	Magnetite remanence.	p	10.6	0.2	7	100
This study	North Shore Volcanics	ns074e	ns074	ns074e2	ns074e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	773	373	K		MAG	u	164.9	Magnetite remanence.	p	5.6	3.6	6	100
This study	North Shore Volcanics	ns003a	ns003	ns003a1	ns003a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.12	0.015	T		MAG	u	285.3	Magnetite remanence.	l	46.4	1.3	9	100
This study	North Shore Volcanics	ns003b	ns003	ns003b1	ns003b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	289.5	Magnetite remanence.	l	48.6	3.2	5	100
This study	North Shore Volcanics	ns003c	ns003	ns003c2	ns003c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	293.3	Magnetite remanence.	l	48.2	3	3	100
This study	North Shore Volcanics	ns017c	ns017	ns017c1	ns017c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	573	K		MAG	u	18.5	Magnetite remanence.	l	57.4	3.2	5	100
