tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	North Shore Volcanics	ns007d	ns007	ns007d1	ns007d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:20:57:00.00	11.6	g	46.6	3.799e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns007d	ns007	ns007d1	ns007d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:20:17:15:00.00	9.5	g	46.5	1.049e-06	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:19:07:37:00.00	116.6	g	75.9	2.832e-05	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:20:16:02:00.00	112.8	g	77.4	2.763e-05	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:20:19:40:00.00	111.9	g	77.7	2.482e-05	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:20:23:57:00.00	112.5	g	78	1.934e-05	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:03:47:00.00	113.1	g	78.1	1.675e-05	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:14:47:00.00	113.1	g	78.2	1.335e-05	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:22:12:27:00.00	113.9	g	78.2	9.703e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:22:15:20:00.00	118.3	g	78.1	4.425e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:18:17:00.00	123.9	g	77.7	1.15e-06	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:09:13:02:00.00	131.8	g	23.3	1.335e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:12:12:46:00.00	130.7	g	23.3	1.333e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:15:58:00.00	131.2	g	23.6	1.301e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:14:17:02:00.00	127.6	g	23.1	1.25e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:16:16:19:00.00	132	g	23.6	7.829e-07	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:14:31:00.00	129.9	g	24.2	5.235e-07	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:04:04:18:31:00.00	127.9	g	24.4	2.934e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:04:06:13:52:00.00	132.2	g	27.3	8.562e-08	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns008b	ns008	ns008b1	ns008b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:04:11:14:57:00.00	137.7	g	27.6	1.394e-07	1	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns008b	ns008	ns008b1	ns008b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.7	2007:04:11:17:27:00.00	137.4	g	27	2.279e-08	2	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-NO : LP-DIR-T	0.2	2007:04:18:14:11:00.00	190.4	g	37.9	2.858e-06	1	4	u	273	SAN	0	0	0	90	273
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:04:18:16:57:00.00	192.7	g	38.4	2.859e-06	2	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:04:22:15:44:00.00	190.8	g	39.2	2.842e-06	3	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:22:19:18:00.00	192.7	g	39.2	2.81e-06	4	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:25:15:53:00.00	191.3	g	39.3	2.699e-06	5	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:27:14:09:00.00	192.4	g	39.7	2.296e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:27:16:58:00.00	192.6	g	40	6.317e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:05:01:17:52:00.00	193.2	g	39.6	1.175e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:15:35:00.00	184.2	g	35	4.103e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:18:12:00.00	184.8	g	35.4	4.069e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:09:16:59:00.00	185.2	g	35.5	4.033e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:11:14:41:00.00	184.3	g	35.7	3.864e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:14:18:16:00.00	182.6	g	35.7	3.749e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:16:15:10:00.00	183.5	g	35.7	3.342e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:18:10:00.00	183	g	35.6	1.641e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:16:20:59:00.00	184.1	g	35.5	8.278e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:20:17:16:00.00	184.6	g	35.6	1.859e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:07:39:00.00	207.7	g	46.2	2.801e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:16:03:00.00	208.8	g	46.8	2.745e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:19:41:00.00	208.4	g	46.7	2.631e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:23:58:00.00	208.4	g	47.5	2.478e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:03:48:00.00	209.4	g	46.9	2.386e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:14:48:00.00	210	g	46.9	2.268e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:12:28:00.00	209.5	g	46.9	2.08e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:15:22:00.00	210.9	g	47	1.668e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:18:18:00.00	210.4	g	47.4	7.241e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:22:14:00.00	208.5	g	46.9	3.937e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:09:13:03:00.00	204.2	g	53.3	2.518e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:12:48:00.00	206.8	g	53.4	2.519e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:15:59:00.00	207.8	g	53.5	2.419e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:14:17:03:00.00	206.2	g	53.2	2.252e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:16:16:21:00.00	207.9	g	54.1	1.918e-06	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:04:04:14:33:00.00	209.1	g	55	1.384e-06	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:18:33:00.00	208.2	g	55	9.879e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:06:13:54:00.00	210.1	g	56.2	4.067e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:04:06:17:10:00.00	213.1	g	55.1	1.448e-07	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-NO : LP-DIR-T	0.2	2007:04:18:14:13:00.00	195.9	g	54.6	2.631e-06	1	4	u	273	SAN	0	0	0	90	273
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:18:16:59:00.00	194.7	g	55.3	2.618e-06	2	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:22:15:46:00.00	199.3	g	56	2.589e-06	3	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:22:19:20:00.00	196.8	g	56.2	2.5e-06	4	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:25:15:55:00.00	199.2	g	56.4	2.164e-06	5	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:27:14:10:00.00	199.1	g	56.4	1.697e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:27:17:00:00.00	201.4	g	56.8	5.977e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:01:17:53:00.00	202.3	g	58	2.01e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:05:02:13:19:00.00	204.4	g	59.2	7.915e-08	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:15:37:00.00	218.3	g	72.8	1.928e-05	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:18:13:00.00	220.7	g	73	1.92e-05	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:09:17:00:00.00	221.8	g	73.1	1.845e-05	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:11:14:43:00.00	222.1	g	73.2	1.679e-05	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:14:18:18:00.00	220.9	g	73.2	1.589e-05	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:15:11:00.00	222.3	g	73	1.417e-05	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:18:11:00.00	222.7	g	72.9	1.101e-05	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:21:00:00.00	223.2	g	72.4	5.445e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:20:17:18:00.00	223.4	g	71.6	2.553e-06	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:20:19:40:00.00	222.5	g	71.6	2.121e-06	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:19:07:40:00.00	231.6	g	23.1	1.863e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:20:16:04:00.00	231.3	g	23.1	1.833e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:20:19:42:00.00	232.2	g	23.4	1.746e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:23:59:00.00	232.6	g	22.9	1.635e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:03:49:00.00	233.5	g	23.6	1.544e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:14:50:00.00	232.8	g	23.2	1.387e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:12:29:00.00	230.9	g	22.2	1.087e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:15:23:00.00	232.1	g	21.9	8.021e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:22:18:19:00.00	231.9	g	22.3	4.404e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:22:22:15:00.00	230.2	g	21.7	2.29e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:09:13:05:00.00	224.7	g	47.8	8.084e-07	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:12:50:00.00	223.5	g	48.4	7.821e-07	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:12:16:01:00.00	224.8	g	48.5	6.841e-07	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:14:17:06:00.00	223.1	g	48	5.434e-07	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:16:16:22:00.00	224.7	g	47.9	5.005e-07	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:14:34:00.00	224.7	g	47.4	4.783e-07	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:04:04:18:35:00.00	228.8	g	47.4	4.06e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:04:06:13:57:00.00	229.3	g	48.1	1.441e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.6	2007:04:06:17:12:00.00	226.1	g	49.9	4.931e-08	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns010b	ns010	ns010b1	ns010b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:04:11:14:59:00.00	229.9	g	44.3	2.307e-07	1	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns010b	ns010	ns010b1	ns010b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:04:11:17:28:00.00	226.8	g	45	1.02e-07	2	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-NO : LP-DIR-T	0.2	2007:04:18:14:15:00.00	212.9	g	71.9	4.924e-06	1	4	u	273	SAN	0	0	0	90	273
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:18:17:02:00.00	213.6	g	71.9	4.863e-06	2	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:22:15:48:00.00	216.2	g	72.2	4.628e-06	3	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:22:19:23:00.00	216.1	g	72.3	4.457e-06	4	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:25:15:56:00.00	217.5	g	72.3	3.914e-06	5	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:27:14:11:00.00	217.8	g	72.1	3.438e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:27:17:01:00.00	216	g	72.1	2.351e-06	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns010c	ns010	ns010c1	ns010c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:01:17:59:00.00	218.8	g	72.4	1.791e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:07:15:38:00.00	179	g	76.2	1.296e-05	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:18:14:00.00	180.9	g	77.1	1.213e-05	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:09:17:02:00.00	180.6	g	77.2	1.118e-05	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:11:14:45:00.00	180.9	g	77.2	9.963e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:14:18:19:00.00	181.3	g	77.2	9.215e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:15:13:00.00	180.2	g	77.2	8.282e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:18:13:00.00	180.5	g	77.3	7.088e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:21:02:00.00	179.9	g	77.4	4.29e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns010d	ns010	ns010d1	ns010d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:20:17:19:00.00	181.1	g	78.1	4.576e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns010e	ns010	ns010e1	ns010e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:07:42:00.00	236.3	g	45.3	8.641e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns010e	ns010	ns010e1	ns010e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:16:06:00.00	238.2	g	45	8.133e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns010e	ns010	ns010e1	ns010e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:20:19:44:00.00	237.7	g	45.2	7.731e-06	3	4	u	273	SAN	0	0	0	90	573
