tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_instrument_codes	magic_method_codes	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_dec	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Simpson Island	SI1-91.61	SI1(91.5 to 92.6)	SI1-91.61-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	85.7	-68.3	0.2	15	100
This study	Simpson Island	SI1-91.64	SI1(91.5 to 92.6)	SI1-91.64-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	127.3	-76.2	0.2	15	0
This study	Simpson Island	SI1-91.64	SI1(91.5 to 92.6)	SI1-91.64-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	85.2	-71	0.2	15	100
This study	Simpson Island	SI1-91.67	SI1(91.5 to 92.6)	SI1-91.67-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	129.8	-73.3	0.2	15	0
This study	Simpson Island	SI1-91.67	SI1(91.5 to 92.6)	SI1-91.67-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	92.2	-69.3	0.2	15	100
This study	Simpson Island	SI1-91.75	SI1(91.5 to 92.6)	SI1-91.75-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	126.2	-76	0.2	15	0
This study	Simpson Island	SI1-91.75	SI1(91.5 to 92.6)	SI1-91.75-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	85.1	-70.7	0.2	15	100
This study	Simpson Island	SI1-92.0	SI1(91.5 to 92.6)	SI1-92.0-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	102.4	-71.8	0.5	15	0
This study	Simpson Island	SI1-92.0	SI1(91.5 to 92.6)	SI1-92.0-A	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	77.1	-63.6	0.5	15	100
This study	Simpson Island	SI1-94.57	SI1(94.3 to 94.9)	SI1-94.57a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	139.9	-78.1	0.4	7	0
This study	Simpson Island	SI1-94.57	SI1(94.3 to 94.9)	SI1-94.57a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	86.6	-74.3	0.4	7	100
This study	Simpson Island	SI1-94.6	SI1(94.3 to 94.9)	SI1-94.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	151.7	-73.9	1.3	7	0
This study	Simpson Island	SI1-94.6	SI1(94.3 to 94.9)	SI1-94.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	105.1	-73.9	1.3	7	100
This study	Simpson Island	SI1-94.67	SI1(94.3 to 94.9)	SI1-94.67a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.03	T	157.2	-72.9	1.5	7	0
This study	Simpson Island	SI1-94.67	SI1(94.3 to 94.9)	SI1-94.67a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.03	T	111.7	-74.5	1.5	7	100
This study	Simpson Island	SI1-94.7	SI1(94.3 to 94.9)	SI1-94.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.04	T	119.2	-76.4	0.2	7	0
This study	Simpson Island	SI1-94.7	SI1(94.3 to 94.9)	SI1-94.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.04	T	80.6	-69.9	0.2	7	100
This study	Simpson Island	SI1-94.8	SI1(94.3 to 94.9)	SI1-94.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.03	T	156.1	-79	0.7	7	0
This study	Simpson Island	SI1-94.8	SI1(94.3 to 94.9)	SI1-94.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.03	T	89.4	-77.6	0.7	7	100
This study	Simpson Island	SI1-95	SI1(94.9 to 96.6)	SI1-95a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	143.6	-80.3	0.8	8	0
This study	Simpson Island	SI1-95	SI1(94.9 to 96.6)	SI1-95a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	80.1	-76.4	0.8	8	100
This study	Simpson Island	SI1-96	SI1(94.9 to 96.6)	SI1-96a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	130	-80.7	0.5	8	0
This study	Simpson Island	SI1-96	SI1(94.9 to 96.6)	SI1-96a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	74.8	-74.3	0.5	8	100
This study	Simpson Island	SI1-96.02	SI1(94.9 to 96.6)	SI1-96.02a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	130	-77.3	0.8	8	0
This study	Simpson Island	SI1-96.02	SI1(94.9 to 96.6)	SI1-96.02a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	84.2	-72.2	0.8	8	100
This study	Simpson Island	SI1-96.04	SI1(94.9 to 96.6)	SI1-96.04a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	146	-78.8	0.8	8	0
This study	Simpson Island	SI1-96.04	SI1(94.9 to 96.6)	SI1-96.04a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	87	-75.8	0.8	8	100
This study	Simpson Island	SI1-96.1	SI1(94.9 to 96.6)	SI1-96.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	132.9	-82.7	0.6	8	0
This study	Simpson Island	SI1-96.1	SI1(94.9 to 96.6)	SI1-96.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.04	T	68.9	-75.6	0.6	8	100
This study	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.02	T	120.1	-80.1	0.9	7	0
This study	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.06	T	73.0	-72.7	0.9	7	100
This study	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.06	T	76.5	-77.9	4.8	8	0
This study	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.06	T	56.8	-66.2	4.8	8	100
This study	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.02	T	127.5	-73.5	0.5	7	0
This study	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.02	T	90.7	-68.9	0.5	7	100
This study	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.03	T	68.5	-77.0	1.5	7	0
This study	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.03	T	53.7	-65.0	1.5	7	100
This study	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.02	T	138.1	-80.9	0.3	7	0
This study	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.02	T	76.8	-75.5	0.3	7	100
This study	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.04	T	134.8	-71.0	0.6	7	0
This study	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.04	T	99.7	-68.3	0.6	7	100
This study	Simpson Island	SI1-120.4	SI1(119.7 to 122.1)	SI1-120.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	108.2	-82.5		14	0
This study	Simpson Island	SI1-120.4	SI1(119.7 to 122.1)	SI1-120.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	62.9	-72.9		14	100
This study	Simpson Island	SI1-120.42	SI1(119.7 to 122.1)	SI1-120.42a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	113.4	-78.6	0.5	14	0
This study	Simpson Island	SI1-120.42	SI1(119.7 to 122.1)	SI1-120.42a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	73.3	-70.7	0.5	14	100
This study	Simpson Island	SI1-120.45	SI1(119.7 to 122.1)	SI1-120.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	130.4	-65.3	0.9	14	0
This study	Simpson Island	SI1-120.45	SI1(119.7 to 122.1)	SI1-120.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	103.8	-62.8	0.9	14	100
This study	Simpson Island	SI1-120.5	SI1(119.7 to 122.1)	SI1-120.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.14	0.04	T	130.5	-71.7	0.7	9	0
This study	Simpson Island	SI1-120.5	SI1(119.7 to 122.1)	SI1-120.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.14	0.04	T	95.5	-68.2	0.7	9	100
This study	Simpson Island	SI1-120.52	SI1(119.7 to 122.1)	SI1-120.52a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	123	-71.3	0.5	14	0
This study	Simpson Island	SI1-120.52	SI1(119.7 to 122.1)	SI1-120.52a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	91	-66.5	0.5	14	100
This study	Simpson Island	SI1-120.6	SI1(119.7 to 122.1)	SI1-120.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.07	T	59.8	-69.7	2.9	7	0
This study	Simpson Island	SI1-120.6	SI1(119.7 to 122.1)	SI1-120.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.07	T	51.9	-57.3	2.9	7	100
This study	Simpson Island	SI1-122.4	SI1(122.1 to 123.7)	SI1-122.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	111.3	-82.1	0.4	7	0
This study	Simpson Island	SI1-122.4	SI1(122.1 to 123.7)	SI1-122.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	64.5	-73.2	0.4	7	100
This study	Simpson Island	SI1-122.5	SI1(122.1 to 123.7)	SI1-122.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	86.3	-79.8	0.4	8	0
This study	Simpson Island	SI1-122.5	SI1(122.1 to 123.7)	SI1-122.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	59.5	-68.9	0.4	8	100
This study	Simpson Island	SI1-122.65	SI1(122.1 to 123.7)	SI1-122.65a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	102.3	-69.5	0.5	8	0
This study	Simpson Island	SI1-122.65	SI1(122.1 to 123.7)	SI1-122.65a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	79.5	-61.4	0.5	8	100
This study	Simpson Island	SI1-122.69	SI1(122.1 to 123.7)	SI1-122.69a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	124.3	-76.6	0.4	8	0
This study	Simpson Island	SI1-122.69	SI1(122.1 to 123.7)	SI1-122.69a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	82.7	-70.9	0.4	8	100
This study	Simpson Island	SI1-123.35	SI1(122.1 to 123.7)	SI1-123.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	122.7	-71.7	0.2	8	0
This study	Simpson Island	SI1-123.35	SI1(122.1 to 123.7)	SI1-123.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	90.1	-66.8	0.2	8	100
This study	Simpson Island	SI1-123.4	SI1(122.1 to 123.7)	SI1-123.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	116.3	-79.2	0.5	8	0
This study	Simpson Island	SI1-123.4	SI1(122.1 to 123.7)	SI1-123.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	73.2	-71.6	0.5	8	100
This study	Simpson Island	SI2a-1.1	SI2a(1.1 to 1.6)	SI2a-1.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	134	-50.9	0.8	7	0
This study	Simpson Island	SI2a-1.1	SI2a(1.1 to 1.6)	SI2a-1.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	114.4	-54.2	0.8	7	100
This study	Simpson Island	SI2a-1.3	SI2a(1.1 to 1.6)	SI2a-1.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	139.5	-55.1	0.9	7	0
This study	Simpson Island	SI2a-1.3	SI2a(1.1 to 1.6)	SI2a-1.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	116.4	-59.1	0.9	7	100
This study	Simpson Island	SI2a-1.35	SI2a(1.1 to 1.6)	SI2a-1.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	135.6	-53.3	0.7	7	0
This study	Simpson Island	SI2a-1.35	SI2a(1.1 to 1.6)	SI2a-1.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	114.2	-56.8	0.7	7	100
This study	Simpson Island	SI2a-1.4	SI2a(1.1 to 1.6)	SI2a-1.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	131.4	-54.5	1.2	7	0
This study	Simpson Island	SI2a-1.4	SI2a(1.1 to 1.6)	SI2a-1.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	110	-56.3	1.2	7	100
This study	Simpson Island	SI2a-1.5	SI2a(1.1 to 1.6)	SI2a-1.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	142.7	-51.8	1.7	7	0
This study	Simpson Island	SI2a-1.5	SI2a(1.1 to 1.6)	SI2a-1.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	122.8	-56.4	1.7	7	100
This study	Simpson Island	SI2a-1.6	SI2a(1.1 to 1.6)	SI2a-1.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	152.1	-57.8	1.2	7	0
This study	Simpson Island	SI2a-1.6	SI2a(1.1 to 1.6)	SI2a-1.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.05	T	127.4	-64.9	1.2	7	100
This study	Simpson Island	SI2a-10.2	SI2a(10.2 to 12.8)	SI2a-10.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	164.3	-59.7	0.4	8	0
This study	Simpson Island	SI2a-10.2	SI2a(10.2 to 12.8)	SI2a-10.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	139.5	-69.3	0.4	8	100
This study	Simpson Island	SI2a-10.4	SI2a(10.2 to 12.8)	SI2a-10.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	165.9	-62.3	0.7	8	0
This study	Simpson Island	SI2a-10.4	SI2a(10.2 to 12.8)	SI2a-10.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	137.8	-71.9	0.7	8	100
This study	Simpson Island	SI2a-10.5	SI2a(10.2 to 12.8)	SI2a-10.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	168.4	-57	0.3	8	0
This study	Simpson Island	SI2a-10.5	SI2a(10.2 to 12.8)	SI2a-10.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	148	-67.6	0.3	8	100
This study	Simpson Island	SI2a-12.2	SI2a(10.2 to 12.8)	SI2a-12.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	178.7	-58.6	0.2	8	0
This study	Simpson Island	SI2a-12.2	SI2a(10.2 to 12.8)	SI2a-12.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	161	-71.4	0.2	8	100
This study	Simpson Island	SI2a-12.7	SI2a(10.2 to 12.8)	SI2a-12.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	176.5	-48.1	0.3	8	0
This study	Simpson Island	SI2a-12.7	SI2a(10.2 to 12.8)	SI2a-12.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	165.2	-60.9	0.3	8	100
This study	Simpson Island	SI2a-12.8	SI2a(10.2 to 12.8)	SI2a-12.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.04	T	175	-57.3	0.4	7	0
This study	Simpson Island	SI2a-12.8	SI2a(10.2 to 12.8)	SI2a-12.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.04	T	157	-69.5	0.4	7	100
This study	Simpson Island	SI2b-2.2	SI2b(2.2 to 2.6)	SI2b-2.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	160.1	-57.2	0.2	8	0
This study	Simpson Island	SI2b-2.2	SI2b(2.2 to 2.6)	SI2b-2.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	137.2	-66.1	0.2	8	100
This study	Simpson Island	SI2b-2.3	SI2b(2.2 to 2.6)	SI2b-2.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.015	T	146.1	-63	0.3	9	0
This study	Simpson Island	SI2b-2.3	SI2b(2.2 to 2.6)	SI2b-2.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.015	T	114.4	-67.6	0.3	9	100
This study	Simpson Island	SI2b-2.42	SI2b(2.2 to 2.6)	SI2b-2.42a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	143.7	-56.9	1.6	8	0
This study	Simpson Island	SI2b-2.42	SI2b(2.2 to 2.6)	SI2b-2.42a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	119.4	-61.8	1.6	8	100
This study	Simpson Island	SI2b-2.46	SI2b(2.2 to 2.6)	SI2b-2.46a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	152.1	-58.7	2	8	0
This study	Simpson Island	SI2b-2.46	SI2b(2.2 to 2.6)	SI2b-2.46a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	126.3	-65.5	2	8	100
This study	Simpson Island	SI2b-2.5	SI2b(2.2 to 2.6)	SI2b-2.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.03	T	140.2	-58.7	1.7	6	0
This study	Simpson Island	SI2b-2.5	SI2b(2.2 to 2.6)	SI2b-2.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.03	T	113.9	-62.5	1.7	6	100
This study	Simpson Island	SI2b-2.53	SI2b(2.2 to 2.6)	SI2b-2.53a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.025	T	138.1	-50.3	1.5	5	0
This study	Simpson Island	SI2b-2.53	SI2b(2.2 to 2.6)	SI2b-2.53a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.025	T	119.4	-54.4	1.5	5	100
This study	Simpson Island	SI2b-2.6	SI2b(2.2 to 2.6)	SI2b-2.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	145.4	-59.8	0.2	10	0
This study	Simpson Island	SI2b-2.6	SI2b(2.2 to 2.6)	SI2b-2.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	117.9	-64.8	0.2	10	100
This study	Simpson Island	SI2b-2.61	SI2b(2.2 to 2.6)	SI2b-2.61a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.06	T	134.7	-52	10.2	8	0
This study	Simpson Island	SI2b-2.61	SI2b(2.2 to 2.6)	SI2b-2.61a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.06	T	114.6	-55.2	10.2	8	100
This study	Simpson Island	SI2b-10.5	SI2b(10.5 to 10.6)	SI2b-10.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	150.8	-61	0.2	8	0
This study	Simpson Island	SI2b-10.5	SI2b(10.5 to 10.6)	SI2b-10.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	122	-67.1	0.2	8	100
This study	Simpson Island	SI2b-10.56	SI2b(10.5 to 10.6)	SI2b-10.56a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	144	-68.7	0.3	8	0
This study	Simpson Island	SI2b-10.56	SI2b(10.5 to 10.6)	SI2b-10.56a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	102	-71.5	0.3	8	100
This study	Simpson Island	SI2b-10.58	SI2b(10.5 to 10.6)	SI2b-10.58a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	140.5	-66	0.4	8	0
This study	Simpson Island	SI2b-10.58	SI2b(10.5 to 10.6)	SI2b-10.58a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	104.2	-68.6	0.4	8	100
This study	Simpson Island	SI2b-10.6	SI2b(10.5 to 10.6)	SI2b-10.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	138.5	-62.7	0.4	8	0
This study	Simpson Island	SI2b-10.6	SI2b(10.5 to 10.6)	SI2b-10.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	107.6	-65.4	0.4	8	100
This study	Simpson Island	SI2b-10.63	SI2b(10.5 to 10.6)	SI2b-10.63a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	130.2	-62.1	0.2	8	0
This study	Simpson Island	SI2b-10.63	SI2b(10.5 to 10.6)	SI2b-10.63a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	101	-62.8	0.2	8	100
This study	Simpson Island	SI2c-0.15	SI2c(0.0 to 2.1)	SI2c-0.15a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	124.8	-36.3	0.5	8	0
This study	Simpson Island	SI2c-0.15	SI2c(0.0 to 2.1)	SI2c-0.15a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	113.4	-38	0.5	8	100
This study	Simpson Island	SI2c-0.35	SI2c(0.0 to 2.1)	SI2c-0.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	124.9	-39.1	0.3	8	0
This study	Simpson Island	SI2c-0.35	SI2c(0.0 to 2.1)	SI2c-0.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	112.3	-40.6	0.3	8	100
This study	Simpson Island	SI2c-0.45	SI2c(0.0 to 2.1)	SI2c-0.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	123.2	-41.9	0.3	8	0
