tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	treatment_ac_field	treatment_temp
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:09:56:46.00	21.97539566	g	14.65927093	8.68E-06	1164928	0.87	u	0.0015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:09:57:01.00	11.06430673	g	19.11280904	8.21E-06	1164929	1.07	u	0.0015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:09:57:16.00	18.25173687	g	26.66866999	8.19E-06	1164930	1.27	u	0.0015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:09:57:32.00	72.92717506	g	-22.01955981	5.00E-06	1164931	1.47	u	0.0015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:01:02.00	267.7898722	g	-14.84381985	1.80E-06	1164932	0.07	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:01:17.00	42.29618061	g	-4.585589538	3.26E-06	1164933	0.27	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:01:32.00	-85.27605826	g	-19.53071774	8.82E-06	1164934	0.47	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:01:48.00	234.0641485	g	-38.88829073	7.24E-06	1164935	0.67	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:02:03.00	21.97921074	g	14.36008565	8.66E-06	1164936	0.87	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:02:18.00	11.05393122	g	18.92666946	8.20E-06	1164937	1.07	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:02:33.00	18.18599155	g	26.50360346	8.18E-06	1164938	1.27	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:02:49.00	72.77622611	g	-22.19448498	5.01E-06	1164939	1.47	u	0.002	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:06:20.00	-88.6041352	g	-15.26691516	1.74E-06	1164940	0.07	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:06:35.00	42.25084874	g	-6.051758636	3.12E-06	1164941	0.27	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:06:50.00	-83.91382246	g	-20.93592719	8.82E-06	1164942	0.47	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:07:05.00	234.8158387	g	-40.38110327	7.39E-06	1164943	0.67	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:07:21.00	22.03215602	g	13.99739265	8.60E-06	1164944	0.87	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:07:36.00	11.02417626	g	18.7712325	8.17E-06	1164945	1.07	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:07:51.00	18.12845068	g	26.3249267	8.16E-06	1164946	1.27	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:08:06.00	72.64428151	g	-22.39393395	5.00E-06	1164947	1.47	u	0.0025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:11:39.00	-79.52852743	g	-17.17880561	1.22E-06	1164948	0.07	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:11:55.00	42.045494	g	-11.93730457	2.13E-06	1164949	0.27	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:12:10.00	-78.70594383	g	-25.56151393	8.09E-06	1164950	0.47	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:12:25.00	238.80913	g	-45.79973797	7.35E-06	1164951	0.67	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:12:40.00	22.15417809	g	12.53481276	7.78E-06	1164952	0.87	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:12:56.00	10.99122547	g	17.87471812	7.65E-06	1164953	1.07	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:13:11.00	17.97035437	g	25.27233431	7.67E-06	1164954	1.27	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:13:26.00	72.15002429	g	-23.70728716	4.80E-06	1164955	1.47	u	0.005	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:17:42.00	-76.09838489	g	-18.7420844	7.88E-07	1164956	0.07	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:17:58.00	40.76051734	g	-13.85587953	1.32E-06	1164957	0.27	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:18:13.00	-76.03005824	g	-27.69985492	6.35E-06	1164958	0.47	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:18:28.00	241.3707135	g	-48.25018457	6.02E-06	1164959	0.67	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:18:43.00	22.27758827	g	11.51581211	6.43E-06	1164960	0.87	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:18:59.00	11.14537175	g	17.09587044	6.50E-06	1164961	1.07	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:19:14.00	17.98413684	g	24.42281543	6.62E-06	1164962	1.27	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:19:29.00	71.66474139	g	-24.89857365	4.28E-06	1164963	1.47	u	0.0075	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:23:07.00	-70.91959271	g	-16.29686233	4.24E-07	1164964	0.07	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:23:22.00	41.230379	g	-13.29007587	7.55E-07	1164965	0.27	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:23:38.00	-74.73007833	g	-29.25140762	4.44E-06	1164966	0.47	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:23:53.00	243.7993115	g	-49.08131018	4.30E-06	1164967	0.67	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:24:08.00	22.10737265	g	10.66667214	4.90E-06	1164968	0.87	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:24:23.00	11.34037799	g	16.57958433	4.98E-06	1164969	1.07	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:24:38.00	18.02034436	g	23.94423919	5.17E-06	1164970	1.27	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:24:54.00	71.56529132	g	-26.02204592	3.44E-06	1164971	1.47	u	0.01	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:28:36.00	-68.54013921	g	-10.58033586	1.89E-07	1164972	0.07	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:28:51.00	34.23089397	g	-14.81677885	3.45E-07	1164973	0.27	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:29:07.00	-75.35402086	g	-28.31904621	2.58E-06	1164974	0.47	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:29:22.00	243.3775593	g	-47.08975837	2.51E-06	1164975	0.67	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:29:37.00	21.88966641	g	9.854908159	3.03E-06	1164976	0.87	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:29:52.00	11.47278601	g	15.89110285	2.94E-06	1164977	1.07	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:30:08.00	17.99343843	g	23.25625108	3.20E-06	1164978	1.27	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:30:23.00	70.95427318	g	-27.28589363	2.20E-06	1164979	1.47	u	0.015	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:34:10.00	-56.35201743	g	0.486266368	1.39E-07	1164980	0.07	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:34:25.00	48.15374378	g	-14.41831813	2.66E-07	1164981	0.27	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:34:40.00	-74.99959757	g	-27.71370797	1.69E-06	1164982	0.47	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:34:55.00	245.6666277	g	-44.57597885	1.63E-06	1164983	0.67	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:35:11.00	22.75299604	g	9.474339482	1.95E-06	1164984	0.87	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:35:26.00	11.08517386	g	15.22256487	1.82E-06	1164985	1.07	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:35:41.00	18.37360831	g	22.5185484	2.02E-06	1164986	1.27	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:35:56.00	70.66866838	g	-27.71022902	1.42E-06	1164987	1.47	u	0.02	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:39:48.00	-64.54660011	g	-12.43823096	1.46E-07	1164988	0.07	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:40:03.00	57.16871133	g	-2.25320701	2.41E-07	1164989	0.27	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:40:18.00	-76.61985628	g	-25.16830232	1.15E-06	1164990	0.47	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:40:33.00	247.3098921	g	-41.59196491	1.09E-06	1164991	0.67	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:40:49.00	21.96477627	g	8.313469676	1.33E-06	1164992	0.87	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:41:04.00	11.73399114	g	14.56743854	1.16E-06	1164993	1.07	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:41:19.00	17.72203227	g	22.23043559	1.37E-06	1164994	1.27	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:41:34.00	69.54024341	g	-27.85842497	9.67E-07	1164995	1.47	u	0.025	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:45:31.00	-68.19706389	g	-9.587049744	1.38E-07	1164996	0.07	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:45:46.00	52.08304421	g	-21.00924574	1.59E-07	1164997	0.27	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:46:01.00	-74.05921434	g	-23.71622563	8.74E-07	1164998	0.47	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:46:16.00	241.6050782	g	-43.81611545	8.09E-07	1164999	0.67	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:46:31.00	22.22827862	g	9.479106376	9.39E-07	1165000	0.87	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:46:47.00	12.48278201	g	13.66965253	8.20E-07	1165001	1.07	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:47:02.00	18.09909568	g	20.64211055	9.86E-07	1165002	1.27	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:47:17.00	68.7337802	g	-28.53447532	6.84E-07	1165003	1.47	u	0.03	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:51:21.00	-50.34643339	g	-2.432194212	9.94E-08	1165004	0.07	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:51:36.00	52.54206497	g	-33.78978837	1.25E-07	1165005	0.27	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:51:52.00	-70.81031753	g	-22.09172409	6.09E-07	1165006	0.47	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:52:07.00	250.4644827	g	-40.37238075	5.83E-07	1165007	0.67	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:52:22.00	21.87173805	g	8.625965583	6.03E-07	1165008	0.87	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	SI8-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:52:37.00	10.83200195	g	13.58175693	5.29E-07	1165009	1.07	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	SI8-D8a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:52:53.00	18.50098256	g	21.66228648	6.22E-07	1165010	1.27	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	SI8-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:53:08.00	68.68444811	g	-30.65786905	4.49E-07	1165011	1.47	u	0.04	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	SI8-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:57:21.00	227.1061859	g	-6.348523761	7.47E-08	1165012	0.07	u	0.05	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	SI8-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:57:37.00	29.47879765	g	0.447039159	7.02E-08	1165013	0.27	u	0.05	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	SI8-D3a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:57:52.00	-76.98457495	g	-17.7956411	5.01E-07	1165014	0.47	u	0.05	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	SI8-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:58:07.00	231.6500864	g	-41.74603932	4.50E-07	1165015	0.67	u	0.05	300
This study	Midcontinent Rift 2012	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	SI8-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:11:26:10:58:22.00	23.70950416	g	10.2376803	3.79E-07	1165016	0.87	u	0.05	300
