tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	LT	109.6	104.1	54.7	11.7	2	5	100	SS16-9a:LP-DIR-T	u	598	77	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS16-9	pmagpy-3.4.1: demag_gui.v.3.0	SS16-9a
This study	HT	0.4	269.9	9.1	1.6	2	10	100	SS16-9a:LP-DIR-T	u	853	748	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS16-9	pmagpy-3.4.1: demag_gui.v.3.0	SS16-9a
This study	HT	0.8	43.7	35.6	1.2	2	11	-1	SS17-1a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-1	pmagpy-3.4.1: demag_gui.v.3.0	SS17-1a
This study	LT	61.2	171.0	61.9	6.3	2	4	-1	SS17-1a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-1	pmagpy-3.4.1: demag_gui.v.3.0	SS17-1a
This study	HT	0.8	294.6	19.4	1.2	2	11	0	SS17-1a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-1	pmagpy-3.4.1: demag_gui.v.3.0	SS17-1a
This study	LT	61.2	46.0	82.0	6.3	2	4	0	SS17-1a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-1	pmagpy-3.4.1: demag_gui.v.3.0	SS17-1a
This study	HT	0.8	287.6	25.3	1.2	2	11	100	SS17-1a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-1	pmagpy-3.4.1: demag_gui.v.3.0	SS17-1a
This study	LT	61.2	156.9	76.8	6.3	2	4	100	SS17-1a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-1	pmagpy-3.4.1: demag_gui.v.3.0	SS17-1a
This study	HT	2.3	352.7	32.4	3.5	2	11	-1	SS17-2a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-2	pmagpy-3.4.1: demag_gui.v.3.0	SS17-2a
This study	LT	44.5	178.8	68.6	2.2	2	4	-1	SS17-2a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-2	pmagpy-3.4.1: demag_gui.v.3.0	SS17-2a
This study	HT	2.3	285.6	14.6	3.5	2	11	0	SS17-2a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-2	pmagpy-3.4.1: demag_gui.v.3.0	SS17-2a
This study	LT	44.5	104.4	86.5	2.2	2	4	0	SS17-2a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-2	pmagpy-3.4.1: demag_gui.v.3.0	SS17-2a
This study	HT	2.3	280.5	18.0	3.5	2	11	100	SS17-2a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-2	pmagpy-3.4.1: demag_gui.v.3.0	SS17-2a
This study	LT	44.5	171.4	71.2	2.2	2	4	100	SS17-2a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-2	pmagpy-3.4.1: demag_gui.v.3.0	SS17-2a
This study	HT	2.7	2.1	36.0	2.5	2	10	-1	SS17-3a:LP-DIR-T	u	853	748	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-3	pmagpy-3.4.1: demag_gui.v.3.0	SS17-3a
This study	LT	47.2	151.0	61.0	5.4	2	4	-1	SS17-3a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-3	pmagpy-3.4.1: demag_gui.v.3.0	SS17-3a
This study	HT	2.7	291.8	16.0	2.5	2	10	0	SS17-3a:LP-DIR-T	u	853	748	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-3	pmagpy-3.4.1: demag_gui.v.3.0	SS17-3a
This study	LT	47.2	42.9	75.2	5.4	2	4	0	SS17-3a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-3	pmagpy-3.4.1: demag_gui.v.3.0	SS17-3a
This study	HT	2.7	286.0	21.2	2.5	2	10	100	SS17-3a:LP-DIR-T	u	853	748	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-3	pmagpy-3.4.1: demag_gui.v.3.0	SS17-3a
This study	LT	47.2	125.9	78.4	5.4	2	4	100	SS17-3a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-3	pmagpy-3.4.1: demag_gui.v.3.0	SS17-3a
This study	HT	2.0	26.3	31.3	6.3	2	9	-1	SS17-4a:LP-DIR-T	u	853	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-4	pmagpy-3.4.1: demag_gui.v.3.0	SS17-4a
This study	LT	42.3	233.4	78.1	4.6	2	4	-1	SS17-4a:LP-DIR-T	u	573	77	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-4	pmagpy-3.4.1: demag_gui.v.3.0	SS17-4a
This study	HT	2.0	286.5	20.4	6.3	2	9	0	SS17-4a:LP-DIR-T	u	853	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-4	pmagpy-3.4.1: demag_gui.v.3.0	SS17-4a
This study	LT	42.3	199.3	79.3	4.6	2	4	0	SS17-4a:LP-DIR-T	u	573	77	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-4	pmagpy-3.4.1: demag_gui.v.3.0	SS17-4a
This study	HT	2.0	279.4	23.8	6.3	2	9	100	SS17-4a:LP-DIR-T	u	853	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-4	pmagpy-3.4.1: demag_gui.v.3.0	SS17-4a
This study	LT	42.3	188.7	61.8	4.6	2	4	100	SS17-4a:LP-DIR-T	u	573	77	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-4	pmagpy-3.4.1: demag_gui.v.3.0	SS17-4a
This study	HT	0.5	17.7	44.6	4.7	2	11	-1	SS17-5a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-5	pmagpy-3.4.1: demag_gui.v.3.0	SS17-5a
This study	LT	74.7	201.5	45.8	8.1	2	4	-1	SS17-5a:LP-DIR-T	u	598	373	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-5	pmagpy-3.4.1: demag_gui.v.3.0	SS17-5a
This study	HT	0.5	292.8	26.3	4.7	2	11	0	SS17-5a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-5	pmagpy-3.4.1: demag_gui.v.3.0	SS17-5a
This study	LT	74.7	132.8	62.8	8.1	2	4	0	SS17-5a:LP-DIR-T	u	598	373	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-5	pmagpy-3.4.1: demag_gui.v.3.0	SS17-5a
This study	HT	0.5	283.3	31.2	4.7	2	11	100	SS17-5a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-5	pmagpy-3.4.1: demag_gui.v.3.0	SS17-5a
This study	LT	74.7	150.1	49.0	8.1	2	4	100	SS17-5a:LP-DIR-T	u	598	373	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-5	pmagpy-3.4.1: demag_gui.v.3.0	SS17-5a
This study	HT	0.7	274.5	25.3	1.6	1	11	-1	SS17-6a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-6	pmagpy-3.4.1: demag_gui.v.3.0	SS17-6a
This study	HT	0.7	301.6	24.3	1.6	1	11	0	SS17-6a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-6	pmagpy-3.4.1: demag_gui.v.3.0	SS17-6a
This study	HT	0.7	292.9	31.9	1.6	1	11	100	SS17-6a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-6	pmagpy-3.4.1: demag_gui.v.3.0	SS17-6a
This study	HT	0.2	136.7	12.8	1.6	1	11	-1	SS17-7a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-7	pmagpy-3.4.1: demag_gui.v.3.0	SS17-7a
This study	HT	0.2	301.3	24.1	1.6	1	11	0	SS17-7a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-7	pmagpy-3.4.1: demag_gui.v.3.0	SS17-7a
This study	HT	0.2	292.7	31.7	1.6	1	11	100	SS17-7a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-7	pmagpy-3.4.1: demag_gui.v.3.0	SS17-7a
This study	HT	0.3	107.7	19.7	2.9	1	11	-1	SS17-8a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-8	pmagpy-3.4.1: demag_gui.v.3.0	SS17-8a
This study	HT	0.3	294.0	24.1	2.9	1	11	0	SS17-8a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-8	pmagpy-3.4.1: demag_gui.v.3.0	SS17-8a
This study	HT	0.3	285.3	29.6	2.9	1	11	100	SS17-8a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-8	pmagpy-3.4.1: demag_gui.v.3.0	SS17-8a
This study	HT	0.3	330.0	41.5	2.5	1	13	-1	SS17-9a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS17-9	pmagpy-3.4.1: demag_gui.v.3.0	SS17-9a
This study	HT	0.3	298.6	21.8	2.5	1	13	0	SS17-9a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS17-9	pmagpy-3.4.1: demag_gui.v.3.0	SS17-9a
This study	HT	0.3	290.8	28.8	2.5	1	13	100	SS17-9a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS17-9	pmagpy-3.4.1: demag_gui.v.3.0	SS17-9a
This study	LT	47.8	134.4	79.0	9.0	2	5	-1	SS18-1a:LP-DIR-T	u	573	273	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-1	pmagpy-3.4.1: demag_gui.v.3.0	SS18-1a
This study	HT	1.1	61.0	25.4	4.4	2	15	-1	SS18-1a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-1	pmagpy-3.4.1: demag_gui.v.3.0	SS18-1a
This study	LT	47.8	289.8	81.5	9.0	2	5	0	SS18-1a:LP-DIR-T	u	573	273	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-1	pmagpy-3.4.1: demag_gui.v.3.0	SS18-1a
This study	HT	1.1	279.3	19.7	4.4	2	15	0	SS18-1a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-1	pmagpy-3.4.1: demag_gui.v.3.0	SS18-1a
This study	LT	47.8	210.4	72.8	9.0	2	5	100	SS18-1a:LP-DIR-T	u	573	273	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-1	pmagpy-3.4.1: demag_gui.v.3.0	SS18-1a
This study	HT	1.1	272.7	21.0	4.4	2	15	100	SS18-1a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-1	pmagpy-3.4.1: demag_gui.v.3.0	SS18-1a
This study	HT	0.5	189.9	-0.1	6.0	2	16	-1	SS18-2a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-2	pmagpy-3.4.1: demag_gui.v.3.0	SS18-2a
This study	LT	36.9	188.3	50.6	5.2	2	4	-1	SS18-2a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-2	pmagpy-3.4.1: demag_gui.v.3.0	SS18-2a
This study	HT	0.5	279.5	14.7	6.0	2	16	0	SS18-2a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-2	pmagpy-3.4.1: demag_gui.v.3.0	SS18-2a
This study	LT	36.9	282.0	65.4	5.2	2	4	0	SS18-2a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-2	pmagpy-3.4.1: demag_gui.v.3.0	SS18-2a
This study	HT	0.5	274.6	16.2	6.0	2	16	100	SS18-2a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-2	pmagpy-3.4.1: demag_gui.v.3.0	SS18-2a
This study	LT	36.9	245.0	62.6	5.2	2	4	100	SS18-2a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-2	pmagpy-3.4.1: demag_gui.v.3.0	SS18-2a
This study	HT	0.9	168.0	-4.7	3.8	1	16	-1	SS18-3a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-3	pmagpy-3.4.1: demag_gui.v.3.0	SS18-3a
This study	HT	0.9	275.9	15.8	3.8	1	16	0	SS18-3a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-3	pmagpy-3.4.1: demag_gui.v.3.0	SS18-3a
This study	HT	0.9	270.7	16.3	3.8	1	16	100	SS18-3a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-3	pmagpy-3.4.1: demag_gui.v.3.0	SS18-3a
This study	HT	0.7	350.6	14.8	1.1	1	11	-1	SS18-4a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-4	pmagpy-3.4.1: demag_gui.v.3.0	SS18-4a
This study	HT	0.7	275.2	5.9	1.1	1	11	0	SS18-4a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-4	pmagpy-3.4.1: demag_gui.v.3.0	SS18-4a
This study	HT	0.7	273.2	6.6	1.1	1	11	100	SS18-4a:LP-DIR-T	u	853	723	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-4	pmagpy-3.4.1: demag_gui.v.3.0	SS18-4a
This study	HT	0.5	113.3	-0.4	2.0	1	15	-1	SS18-5a:LP-DIR-T	u	853	623	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-5	pmagpy-3.4.1: demag_gui.v.3.0	SS18-5a
This study	HT	0.5	268.3	3.6	2.0	1	15	0	SS18-5a:LP-DIR-T	u	853	623	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-5	pmagpy-3.4.1: demag_gui.v.3.0	SS18-5a
This study	HT	0.5	267.4	2.3	2.0	1	15	100	SS18-5a:LP-DIR-T	u	853	623	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-5	pmagpy-3.4.1: demag_gui.v.3.0	SS18-5a
This study	HT	1.9	115.0	-4.4	3.5	1	15	-1	SS18-6a:LP-DIR-T	u	853	623	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-6	pmagpy-3.4.1: demag_gui.v.3.0	SS18-6a
This study	HT	1.9	269.4	8.3	3.5	1	15	0	SS18-6a:LP-DIR-T	u	853	623	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-6	pmagpy-3.4.1: demag_gui.v.3.0	SS18-6a
This study	HT	1.9	266.9	7.1	3.5	1	15	100	SS18-6a:LP-DIR-T	u	853	623	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-6	pmagpy-3.4.1: demag_gui.v.3.0	SS18-6a
This study	HT	1.5	319.7	16.7	2.4	1	12	-1	SS18-7a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-7	pmagpy-3.4.1: demag_gui.v.3.0	SS18-7a
This study	HT	1.5	248.0	2.8	2.4	1	12	0	SS18-7a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-7	pmagpy-3.4.1: demag_gui.v.3.0	SS18-7a
This study	HT	1.5	248.3	-4.5	2.4	1	12	100	SS18-7a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-7	pmagpy-3.4.1: demag_gui.v.3.0	SS18-7a
This study	HT	1.3	326.4	17.8	1.7	1	13	-1	SS18-8a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-8	pmagpy-3.4.1: demag_gui.v.3.0	SS18-8a
This study	HT	1.3	247.5	0.9	1.7	1	13	0	SS18-8a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-8	pmagpy-3.4.1: demag_gui.v.3.0	SS18-8a
This study	HT	1.3	248.3	-6.4	1.7	1	13	100	SS18-8a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-8	pmagpy-3.4.1: demag_gui.v.3.0	SS18-8a
This study	HT	1.3	283.8	16.4	2.2	1	13	-1	SS18-9a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS18-9	pmagpy-3.4.1: demag_gui.v.3.0	SS18-9a
This study	HT	1.3	266.5	7.1	2.2	1	13	0	SS18-9a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS18-9	pmagpy-3.4.1: demag_gui.v.3.0	SS18-9a
This study	HT	1.3	264.6	5.1	2.2	1	13	100	SS18-9a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS18-9	pmagpy-3.4.1: demag_gui.v.3.0	SS18-9a
This study	HT	0.4	269.5	12.9	1.5	1	16	-1	SS19-10a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-10	pmagpy-3.4.1: demag_gui.v.3.0	SS19-10a
This study	HT	0.4	278.1	12.3	1.5	1	16	0	SS19-10a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-10	pmagpy-3.4.1: demag_gui.v.3.0	SS19-10a
This study	HT	0.4	274.0	13.6	1.5	1	16	100	SS19-10a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-10	pmagpy-3.4.1: demag_gui.v.3.0	SS19-10a
This study	HT	0.5	24.7	13.1	1.3	1	16	-1	SS19-1a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-1	pmagpy-3.4.1: demag_gui.v.3.0	SS19-1a
This study	HT	0.5	286.3	0.4	1.3	1	16	0	SS19-1a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-1	pmagpy-3.4.1: demag_gui.v.3.0	SS19-1a
This study	HT	0.5	285.6	4.7	1.3	1	16	100	SS19-1a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-1	pmagpy-3.4.1: demag_gui.v.3.0	SS19-1a
This study	HT	0.7	271.2	12.8	2.4	1	14	-1	SS19-2a:LP-DIR-T	u	853	648	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-2	pmagpy-3.4.1: demag_gui.v.3.0	SS19-2a
This study	HT	0.7	275.4	10.7	2.4	1	14	0	SS19-2a:LP-DIR-T	u	853	648	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-2	pmagpy-3.4.1: demag_gui.v.3.0	SS19-2a
This study	HT	0.7	271.9	11.2	2.4	1	14	100	SS19-2a:LP-DIR-T	u	853	648	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-2	pmagpy-3.4.1: demag_gui.v.3.0	SS19-2a
This study	LT	63.0	174.8	42.4	11.5	2	4	-1	SS19-3a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-3	pmagpy-3.4.1: demag_gui.v.3.0	SS19-3a
This study	HT	0.4	254.4	0.4	1.9	2	12	-1	SS19-3a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-3	pmagpy-3.4.1: demag_gui.v.3.0	SS19-3a
This study	LT	63.0	162.8	84.1	11.5	2	4	0	SS19-3a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-3	pmagpy-3.4.1: demag_gui.v.3.0	SS19-3a
This study	HT	0.4	282.0	10.8	1.9	2	12	0	SS19-3a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-3	pmagpy-3.4.1: demag_gui.v.3.0	SS19-3a
This study	LT	63.0	177.1	66.5	11.5	2	4	100	SS19-3a:LP-DIR-T	u	473	273	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-3	pmagpy-3.4.1: demag_gui.v.3.0	SS19-3a
This study	HT	0.4	278.2	13.4	1.9	2	12	100	SS19-3a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-3	pmagpy-3.4.1: demag_gui.v.3.0	SS19-3a
This study	HT	0.4	302.6	13.7	1.4	1	14	-1	SS19-4a:LP-DIR-T	u	853	648	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-4	pmagpy-3.4.1: demag_gui.v.3.0	SS19-4a
This study	HT	0.4	284.9	6.5	1.4	1	14	0	SS19-4a:LP-DIR-T	u	853	648	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-4	pmagpy-3.4.1: demag_gui.v.3.0	SS19-4a
This study	HT	0.4	282.3	10.1	1.4	1	14	100	SS19-4a:LP-DIR-T	u	853	648	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-4	pmagpy-3.4.1: demag_gui.v.3.0	SS19-4a
This study	HT	1.0	312.4	22.0	2.6	1	12	-1	SS19-5a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-5	pmagpy-3.4.1: demag_gui.v.3.0	SS19-5a
This study	HT	1.0	289.0	11.5	2.6	1	12	0	SS19-5a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-5	pmagpy-3.4.1: demag_gui.v.3.0	SS19-5a
This study	HT	1.0	284.7	16.1	2.6	1	12	100	SS19-5a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-5	pmagpy-3.4.1: demag_gui.v.3.0	SS19-5a
This study	HT	0.9	26.1	16.3	1.1	1	13	-1	SS19-6a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-6	pmagpy-3.4.1: demag_gui.v.3.0	SS19-6a
This study	HT	0.9	289.8	10.9	1.1	1	13	0	SS19-6a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-6	pmagpy-3.4.1: demag_gui.v.3.0	SS19-6a
This study	HT	0.9	285.7	15.8	1.1	1	13	100	SS19-6a:LP-DIR-T	u	853	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-6	pmagpy-3.4.1: demag_gui.v.3.0	SS19-6a
This study	HT	0.8	350.4	22.7	1.3	1	12	-1	SS19-7a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-7	pmagpy-3.4.1: demag_gui.v.3.0	SS19-7a
This study	HT	0.8	289.4	8.9	1.3	1	12	0	SS19-7a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-7	pmagpy-3.4.1: demag_gui.v.3.0	SS19-7a
This study	HT	0.8	285.9	13.7	1.3	1	12	100	SS19-7a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-7	pmagpy-3.4.1: demag_gui.v.3.0	SS19-7a
This study	MT	14.7	16.3	-12.5	9.3	2	6	-1	SS19-8a:LP-DIR-T	u	673	473	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-8	pmagpy-3.4.1: demag_gui.v.3.0	SS19-8a
This study	HT	1.8	15.8	-25.8	1.7	2	12	-1	SS19-8a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-8	pmagpy-3.4.1: demag_gui.v.3.0	SS19-8a
This study	MT	14.7	301.2	-26.9	9.3	2	6	0	SS19-8a:LP-DIR-T	u	673	473	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-8	pmagpy-3.4.1: demag_gui.v.3.0	SS19-8a
This study	HT	1.8	302.1	-40.1	1.7	2	12	0	SS19-8a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-8	pmagpy-3.4.1: demag_gui.v.3.0	SS19-8a
This study	MT	14.7	307.3	-17.3	9.3	2	6	100	SS19-8a:LP-DIR-T	u	673	473	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-8	pmagpy-3.4.1: demag_gui.v.3.0	SS19-8a
This study	HT	1.8	312.3	-29.8	1.7	2	12	100	SS19-8a:LP-DIR-T	u	853	698	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-8	pmagpy-3.4.1: demag_gui.v.3.0	SS19-8a
This study	HT	0.2	348.5	33.4	2.4	1	16	-1	SS19-9a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS19-9	pmagpy-3.4.1: demag_gui.v.3.0	SS19-9a
This study	HT	0.2	281.5	13.7	2.4	1	16	0	SS19-9a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS19-9	pmagpy-3.4.1: demag_gui.v.3.0	SS19-9a
This study	HT	0.2	276.7	15.9	2.4	1	16	100	SS19-9a:LP-DIR-T	u	853	598	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS19-9	pmagpy-3.4.1: demag_gui.v.3.0	SS19-9a
This study	HT	2.8	56.5	27.2	4.5	1	9	-1	SS2-1a:LP-DIR-T	u	848	748	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS2-1	pmagpy-3.4.1: demag_gui.v.3.0	SS2-1a
This study	HT	2.8	299.1	10.0	4.5	1	9	0	SS2-1a:LP-DIR-T	u	848	748	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS2-1	pmagpy-3.4.1: demag_gui.v.3.0	SS2-1a
This study	HT	2.8	297.5	0.1	4.5	1	9	100	SS2-1a:LP-DIR-T	u	848	748	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SS2-1	pmagpy-3.4.1: demag_gui.v.3.0	SS2-1a
This study	HT	6.9	90.0	30.5	9.1	1	12	-1	SS2-2a:LP-DIR-T	u	848	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SS2-2	pmagpy-3.4.1: demag_gui.v.3.0	SS2-2a
This study	HT	6.9	292.2	10.0	9.1	1	12	0	SS2-2a:LP-DIR-T	u	848	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SS2-2	pmagpy-3.4.1: demag_gui.v.3.0	SS2-2a
