tab 	magic_measurements																							
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-16 19:02:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	24.8		g	28	4.79E-06	14	1	1.01E-07	2.49E-07	1.06E-07	u	273	0	0	843
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-17 15:21:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	24		g	28.1	4.56E-06	15	1	7.28E-08	2.20E-07	1.07E-07	u	273	0	0	848
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-18 12:13:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	27.5		g	28.1	4.36E-06	16	1	7.73E-08	5.29E-08	1.09E-07	u	273	0	0	853
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-08 17:28:13	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.7	39.3		g	34.9	9.60E-06	1	1	3.52E-07	2.65E-07	1.33E-07	u	273	0	0	273
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-11 17:51:39	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3	40.6		g	34.9	9.59E-06	2	1	3.80E-07	3.16E-07	1.21E-07	u	273	0	0	77
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-18 10:24:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	38		g	34.6	9.54E-06	3	1	4.15E-07	3.80E-07	1.03E-07	u	273	0	0	373
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-18 17:37:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	37.7		g	33	9.85E-06	4	1	1.69E-07	1.07E-07	1.06E-07	u	273	0	0	473
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-19 13:26:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	38.7		g	32.5	9.76E-06	5	1	3.05E-07	2.70E-07	1.06E-07	u	273	0	0	573
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-25 13:10:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	39.1		g	32.5	8.36E-06	6	1	1.96E-07	1.22E-07	1.36E-07	u	273	0	0	623
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-26 10:06:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	36.3		g	32.2	7.30E-06	7	1	1.95E-07	1.42E-07	1.04E-07	u	273	0	0	673
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-04-26 17:36:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	39.9		g	32	6.79E-06	8	1	1.57E-07	1.10E-07	9.71E-08	u	273	0	0	723
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-02 14:27:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	38.4		g	32	6.59E-06	9	1	1.34E-07	1.30E-07	6.92E-08	u	273	0	0	748
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-02 20:51:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	38.2		g	32.2	6.46E-06	10	1	9.39E-08	8.39E-08	9.40E-08	u	273	0	0	773
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-03 19:43:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	40.6		g	32.1	6.19E-06	11	1	8.58E-08	7.02E-08	8.08E-08	u	273	0	0	798
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-12 15:25:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	36.5		g	32.2	5.78E-06	12	1	1.03E-07	6.46E-08	8.20E-08	u	273	0	0	823
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-16 13:03:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	36.9		g	32.2	5.44E-06	13	1	1.06E-07	6.25E-08	7.79E-08	u	273	0	0	833
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-16 19:05:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	38		g	32.1	5.09E-06	14	1	1.86E-07	1.60E-07	6.94E-08	u	273	0	0	843
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-17 15:22:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	37.9		g	32.1	4.84E-06	15	1	1.95E-07	1.94E-07	6.67E-08	u	273	0	0	848
This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-18 12:15:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	39.2		g	32.2	4.64E-06	16	1	7.00E-08	5.44E-08	6.26E-08	u	273	0	0	853
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-08 17:29:45	LT-NO:LP-DIR-T	pmagpy-3.4.0	3.7	203.2		g	9.9	9.62E-06	1	1	2.46E-07	5.42E-07	1.59E-07	u	273	0	0	273
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-11 17:53:10	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	4.1	202.9		g	9.8	9.63E-06	2	1	2.70E-07	6.20E-07	1.58E-07	u	273	0	0	77
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-18 10:25:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.6	202		g	9.3	9.64E-06	3	1	2.27E-07	5.30E-07	1.85E-07	u	273	0	0	373
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-18 17:38:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	204.5		g	7.8	9.94E-06	4	1	5.20E-08	1.48E-07	2.14E-07	u	273	0	0	473
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-19 13:27:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.3	203.5		g	7.3	9.94E-06	5	1	4.48E-07	9.57E-07	2.68E-07	u	273	0	0	573
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-25 13:11:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	202.5		g	7	9.01E-06	6	1	6.08E-08	9.90E-08	2.00E-07	u	273	0	0	623
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-26 10:08:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	202.9		g	6.9	7.65E-06	7	1	7.35E-08	1.17E-07	1.61E-07	u	273	0	0	673
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-04-26 17:38:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	204.2		g	6.6	6.75E-06	8	1	6.52E-08	9.15E-08	1.42E-07	u	273	0	0	723
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-02 14:29:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	203		g	6.7	6.45E-06	9	1	1.38E-07	2.91E-07	1.72E-07	u	273	0	0	748
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-02 20:53:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	204.4		g	6.7	6.31E-06	10	1	5.97E-08	8.99E-08	1.42E-07	u	273	0	0	773
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-03 19:46:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	205.1		g	6.6	6.03E-06	11	1	7.73E-08	1.33E-07	1.40E-07	u	273	0	0	798
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-12 15:27:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	204		g	6.7	5.58E-06	12	1	1.12E-07	2.27E-07	1.21E-07	u	273	0	0	823
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-16 13:06:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	203		g	6.7	5.25E-06	13	1	6.55E-08	1.27E-07	1.10E-07	u	273	0	0	833
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-16 19:07:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	205		g	6.7	4.91E-06	14	1	1.21E-07	2.44E-07	1.01E-07	u	273	0	0	843
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-17 15:24:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	205.1		g	6.8	4.64E-06	15	1	9.40E-08	1.87E-07	9.43E-08	u	273	0	0	848
This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-18 12:16:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	204.7		g	6.7	4.42E-06	16	1	2.92E-08	4.26E-08	1.02E-07	u	273	0	0	853
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-08 17:32:12	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.5	288		g	28.2	1.19E-05	1	1	4.77E-07	1.81E-07	1.13E-07	u	273	0	0	273
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-11 17:54:41	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1	287.2		g	28.2	1.18E-05	2	1	1.44E-07	1.05E-07	1.20E-07	u	273	0	0	77
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-18 10:27:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	288.8		g	28.2	1.18E-05	3	1	8.74E-08	9.64E-08	1.18E-07	u	273	0	0	373
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-18 17:40:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	288.6		g	27.5	1.20E-05	4	1	3.34E-07	1.45E-07	1.19E-07	u	273	0	0	473
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-19 13:28:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	290		g	27.1	1.21E-05	5	1	1.59E-07	1.08E-07	1.29E-07	u	273	0	0	573
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-25 13:13:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	289.3		g	27.1	1.18E-05	6	1	1.45E-07	1.19E-07	1.46E-07	u	273	0	0	623
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-26 10:09:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	288.8		g	27	1.06E-05	7	1	1.11E-07	1.02E-07	1.32E-07	u	273	0	0	673
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-04-26 17:40:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1	290.2		g	26.8	9.27E-06	8	1	9.42E-08	7.64E-08	1.11E-07	u	273	0	0	723
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-02 14:30:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	288.7		g	26.9	8.59E-06	9	1	2.13E-07	8.22E-08	1.07E-07	u	273	0	0	748
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-02 20:54:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1	287.5		g	26.7	8.13E-06	10	1	7.27E-08	7.59E-08	9.12E-08	u	273	0	0	773
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-03 19:49:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	289.3		g	27.1	7.69E-06	11	1	2.42E-07	8.35E-08	9.99E-08	u	273	0	0	798
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-12 15:28:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1	289		g	26.8	7.20E-06	12	1	7.06E-08	6.90E-08	7.86E-08	u	273	0	0	823
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-16 13:08:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	289		g	26.7	6.76E-06	13	1	1.21E-07	7.75E-08	6.93E-08	u	273	0	0	833
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-16 19:09:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	288.9		g	26.9	6.39E-06	14	1	9.00E-08	5.59E-08	7.27E-08	u	273	0	0	843
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-17 15:26:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1	290.4		g	26.9	6.10E-06	15	1	6.64E-08	5.93E-08	6.69E-08	u	273	0	0	848
This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-18 12:18:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	289.9		g	27	5.83E-06	16	1	8.64E-08	5.93E-08	6.92E-08	u	273	0	0	853
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-08 17:33:52	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.1	269.2		g	23.3	6.95E-06	1	1	2.56E-07	1.32E-06	6.14E-07	u	273	0	0	273
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-11 17:56:16	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	0.9	268.3		g	22.5	8.30E-06	2	1	1.10E-07	5.70E-08	7.11E-08	u	273	0	0	77
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-18 10:28:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	270		g	22.6	8.23E-06	3	1	8.26E-08	6.36E-08	6.41E-08	u	273	0	0	373
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-18 17:41:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4	275		g	20.6	8.31E-06	4	1	5.77E-07	7.99E-08	7.73E-08	u	273	0	0	473
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-19 13:30:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1	274.3		g	19.8	8.15E-06	5	1	1.11E-07	5.51E-08	8.18E-08	u	273	0	0	573
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-25 13:14:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1	270.5		g	19.9	7.41E-06	6	1	6.45E-08	7.01E-08	1.01E-07	u	273	0	0	623
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-26 10:11:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	273.3		g	20.2	6.57E-06	7	1	1.24E-07	6.54E-08	6.60E-08	u	273	0	0	673
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-04-26 17:41:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	271.8		g	19.5	5.91E-06	8	1	2.41E-07	4.60E-08	6.45E-08	u	273	0	0	723
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-02 14:32:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.9	272.8		g	18.9	5.63E-06	9	1	3.82E-07	5.43E-08	5.92E-08	u	273	0	0	748
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-02 20:56:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	271		g	19.2	5.46E-06	10	1	8.36E-08	4.95E-08	4.47E-08	u	273	0	0	773
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-03 19:51:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	274.2		g	19.3	5.25E-06	11	1	1.28E-07	4.79E-08	4.64E-08	u	273	0	0	798
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-12 15:30:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	271.4		g	19.1	4.94E-06	12	1	5.03E-08	4.58E-08	4.45E-08	u	273	0	0	823
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-16 13:10:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	273.2		g	19.2	4.67E-06	13	1	1.74E-07	4.47E-08	4.05E-08	u	273	0	0	833
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-16 19:11:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	272.4		g	19.3	4.43E-06	14	1	1.17E-07	3.97E-08	3.93E-08	u	273	0	0	843
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-17 15:28:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	272.2		g	19.2	4.25E-06	15	1	9.05E-08	3.85E-08	3.82E-08	u	273	0	0	848
This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-18 12:20:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1	274.1		g	19.3	4.08E-06	16	1	5.87E-08	3.70E-08	3.21E-08	u	273	0	0	853
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-08 17:35:32	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.9	28.4		g	28.6	9.05E-06	1	1	1.05E-07	2.36E-07	1.43E-07	u	273	0	0	273
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-11 17:58:46	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.5	27.9		g	28.4	9.07E-06	2	1	8.79E-08	1.80E-07	1.46E-07	u	273	0	0	77
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-18 10:30:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	26.5		g	28	9.03E-06	3	1	9.14E-08	2.05E-07	1.55E-07	u	273	0	0	373
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-18 17:43:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	26.4		g	26.1	9.18E-06	4	1	8.94E-08	1.78E-07	1.57E-07	u	273	0	0	473
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-19 13:31:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	28.3		g	25.5	9.11E-06	5	1	8.32E-08	1.27E-07	1.91E-07	u	273	0	0	573
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-25 13:17:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	26.3		g	25.4	7.73E-06	6	1	1.08E-07	1.01E-07	1.45E-07	u	273	0	0	623
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-26 10:12:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	26.9		g	25	6.85E-06	7	1	8.50E-08	7.62E-08	1.37E-07	u	273	0	0	673
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-04-26 17:43:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	26.7		g	24.8	6.34E-06	8	1	7.76E-08	6.04E-08	1.15E-07	u	273	0	0	723
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-02 14:34:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	26.3		g	24.7	6.16E-06	9	1	8.76E-08	6.31E-08	1.33E-07	u	273	0	0	748
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-02 20:58:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	26.3		g	24.7	6.05E-06	10	1	6.61E-08	5.78E-08	1.02E-07	u	273	0	0	773
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-03 19:53:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	27.2		g	24.7	5.87E-06	11	1	7.56E-08	6.22E-08	1.07E-07	u	273	0	0	798
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-12 15:33:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	26.2		g	24.6	5.57E-06	12	1	6.90E-08	1.07E-07	9.50E-08	u	273	0	0	823
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-16 13:11:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	24.6		g	24.6	5.30E-06	13	1	8.32E-08	7.61E-08	8.94E-08	u	273	0	0	833
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-16 19:12:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	26.8		g	24.7	5.03E-06	14	1	6.08E-08	5.27E-08	9.09E-08	u	273	0	0	843
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-17 15:29:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	26.4		g	24.6	4.84E-06	15	1	6.36E-08	4.90E-08	8.70E-08	u	273	0	0	848
This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-18 12:21:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	27.4		g	24.7	4.65E-06	16	1	6.16E-08	4.85E-08	8.92E-08	u	273	0	0	853
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-08 17:37:04	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.3	34		g	42.2	5.69E-06	1	1	6.96E-08	8.58E-08	7.31E-08	u	273	0	0	273
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-11 18:00:18	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.4	33.5		g	42.2	5.70E-06	2	1	1.02E-07	7.25E-08	7.38E-08	u	273	0	0	77
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-18 10:31:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	33.2		g	41.7	5.65E-06	3	1	8.47E-08	9.76E-08	7.90E-08	u	273	0	0	373
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-18 17:44:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	32.1		g	40.7	5.72E-06	4	1	8.48E-08	1.75E-07	7.76E-08	u	273	0	0	473
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-19 13:32:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	34		g	40.1	5.76E-06	5	1	6.58E-08	1.22E-07	9.05E-08	u	273	0	0	573
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-25 13:18:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	31.9		g	39.9	5.40E-06	6	1	9.21E-08	7.68E-08	8.00E-08	u	273	0	0	623
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-26 10:15:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	34		g	39.6	4.70E-06	7	1	7.99E-08	1.27E-07	7.56E-08	u	273	0	0	673
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-04-26 17:44:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	34.7		g	39.4	4.17E-06	8	1	6.57E-08	9.71E-08	6.60E-08	u	273	0	0	723
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-05-02 14:37:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	34.4		g	39.5	3.97E-06	9	1	9.05E-08	5.02E-08	8.37E-08	u	273	0	0	748
This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-05-02 20:59:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	34.7		g	39.1	3.89E-06	10	1	5.73E-08	9.04E-08	6.36E-08	u	273	0	0	773
