,age,age_high,age_low,age_unit,bed_dip,bed_dip_direction,citations,description,dir_alpha95,dir_dec,dir_inc,dir_n_specimens,geologic_classes,geologic_types,height,lat,lithologies,location,lon,method_codes,site,vgp_lat,vgp_lon,dir_k,dir_n_samples,dir_polarity,dir_tilt_correction,result_type,age_sigma,criteria,dir_comp_name,dir_n_specimens_lines,dir_n_specimens_planes,dir_r,result_quality,samples,software_packages,specimens,vgp_dm,vgp_dp,average_alpha95,average_dec,average_inc,average_k,average_lat,average_lon,average_n,average_nn,average_r,data_type,er_citation_names,er_location_names,er_site_names,er_specimen_names,magic_method_codes,magic_software_packages,pmag_criteria_codes,pmag_result_name,tilt_correction,vgp_n,formation,site_alternatives,analysts,member,average_age_high,average_age_low,average_age_unit,conglomerate_test,contact_test,external_database_ids,external_database_names,fold_test,fold_test_significance,percent_reversed,pole_comp_name,result_description,reversal_test,rock_magnetic_test,tilt_alpha95_corr,tilt_alpha95_uncorr,tilt_dec_corr,tilt_dec_uncorr,tilt_inc_corr,tilt_inc_uncorr,tilt_k_corr,tilt_k_ratio,tilt_k_uncorr,tilt_n,vgp_alpha95,average_age,average_age_sigma,average_n_lines,average_n_planes,er_analyst_mail_names
365,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,5.0,292.1,52.3,7.0,Extrusive,Lava Flow,,47.52435,Basalt,Two Island River,269.07756,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB40,37.9,188.8,147.0,7.0,n,100.0,i,2280.0,ACCEPT,mag,7.0,0.0,6.9592,g,SLB40.2:SLB40.3:SLB40.4:SLB40.5:SLB40.6:SLB40.7:SLB40.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB40.2a:SLB40.3a:SLB40.4a:SLB40.5a:SLB40.6a:SLB40.7a:SLB40.8a,6.9,4.7,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,1090.0,1091.5,1085.0,,,,This study,,,291.1,46.4,,Extrusive,Lava Flow,,47.56496753,Basalt,North Shore Volcanic Group:Minnesota,-90.8489728,LT-AF-Z,NS254,33.92868506,184.5752198,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1090.0,1091.5,1085.0,,,,This study,,,293.6,47.8,,Extrusive,Lava Flow,,47.57127287,Basalt,North Shore Volcanic Group:Minnesota,-90.8390477,LT-AF-Z,NS255,36.36635319,183.9346546,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1090.0,1091.5,1085.0,,,,This study,,,286.6,32.4,,Extrusive,Lava Flow,,47.58257341,Basalt,North Shore Volcanic Group:Minnesota,-90.8194503,LT-AF-Z,NS256,24.01414181,179.3673501,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,1090.0,1091.5,1085.0,,,,This study,,,298.3,52.1,,Extrusive,Lava Flow,,47.59974286,Basalt,North Shore Volcanic Group:Minnesota,-90.78850286,LT-AF-Z,NS263,41.91660416,184.5967113,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,1090.0,1091.5,1085.0,,,,This study,,,296.0,51.1,,Extrusive,Lava Flow,,47.5562852,Basalt,North Shore Volcanic Group:Minnesota,-90.8740277,LT-AF-Z,NS381,39.80449051,185.1402281,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,1090.0,1091.5,1085.0,,,,This study,,,287.8,37.4,,Extrusive,Lava Flow,,47.55559984,Basalt,North Shore Volcanic Group:Minnesota,-90.8742302,LT-AF-Z,NS382,27.14243073,181.0751984,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,1090.0,1091.5,1085.0,,,,This study,,,279.2,51.9,,Extrusive,Lava Flow,,47.55724472,Basalt,North Shore Volcanic Group:Minnesota,-90.87666017,LT-AF-Z,NS379,29.19229546,196.6818496,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,1090.0,1091.5,1085.0,,,,This study,,,299.4,57.3,,Extrusive,Lava Flow,,47.55831389,Basalt,North Shore Volcanic Group:Minnesota,-90.87729197,LT-AF-Z,NS380,45.6278166,189.7400191,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,1090.0,1091.5,1085.0,,,,This study,,,286.6,40.1,,Extrusive,Lava Flow,,47.64405279,Basalt,North Shore Volcanic Group:Minnesota,-90.6867258,LT-AF-Z,NS262,27.65532287,183.6427455,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1090.0,1091.5,1085.0,,,,This study,,,282.4,43.4,,Extrusive,Lava Flow,,47.6675348,Basalt,North Shore Volcanic Group:Minnesota,-90.62215986,LT-AF-Z,NS261,26.53387699,188.6628151,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1090.0,1091.5,1085.0,,,,This study,,,279.0,44.8,,Extrusive,Lava Flow,,47.67473392,Basalt,North Shore Volcanic Group:Minnesota,-90.6034691,LT-AF-Z,NS260,25.03299995,191.8801901,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,1090.0,1091.5,1085.0,,,,This study,,,292.8,52.8,,Extrusive,Lava Flow,,47.67733824,Basalt,North Shore Volcanic Group:Minnesota,-90.59737919,LT-AF-Z,NS259,38.65399309,189.0682527,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,1090.0,1091.5,1085.0,,,,This study,,,289.1,45.7,,Extrusive,Lava Flow,,47.68035378,Basalt,North Shore Volcanic Group:Minnesota,-90.59088328,LT-AF-Z,NS258,32.22411065,185.6307725,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,1090.0,1091.5,1085.0,,,,This study,,,289.0,43.9,,Extrusive,Lava Flow,,47.714,Basalt,North Shore Volcanic Group:Minnesota,-90.5015,LT-AF-Z,NS264,31.20842379,184.5083755,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,1090.0,1091.5,1085.0,,,,This study,,,292.4,43.6,,Extrusive,Lava Flow,,47.71184508,Basalt,North Shore Volcanic Group:Minnesota,-90.50223542,LT-AF-Z,NS257,33.33479963,181.8806462,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder-Lutsen basalts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1092.51,1093.37,1091.59,,,,This study,,,284.0,33.0,,Extrusive,Lava Flow,,47.28798041,Basalt,Keweenaw Peninsula:Michigan,-88.40954543,LT-AF-Z,PL150,22.51950636,184.0980891,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,1092.51,1093.37,1091.59,,,,This study,,,284.2,19.9,,Extrusive,Lava Flow,,47.26585103,Basalt,Keweenaw Peninsula:Michigan,-88.41569905,LT-AF-Z,PL50,17.13489983,178.1983954,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,Iroquois Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1092.51,1093.37,1091.59,,,,This study,,,283.3,35.3,,Extrusive,Lava Flow,,47.2807152,Basalt,Keweenaw Peninsula:Michigan,-88.41458184,LT-AF-Z,PL331,23.09785206,185.7672225,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1092.51,1093.37,1091.59,,,,This study,,,294.7,38.2,,Extrusive,Lava Flow,,47.35741186,Basalt,Keweenaw Peninsula:Michigan,-88.4218405,LT-AF-Z,PL344,32.19117618,179.004237,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,1092.51,1093.37,1091.59,,,,This study,,,290.9,24.8,,Extrusive,Lava Flow,,47.28373095,Basalt,Keweenaw Peninsula:Michigan,-88.40551631,LT-AF-Z,PL51,23.65177545,175.1587292,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,Osceola Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,1092.51,1093.37,1091.59,,,,This study,,,286.8,21.0,,Extrusive,Lava Flow,,47.27345896,Basalt,Keweenaw Peninsula:Michigan,-88.41489345,LT-AF-Z,PL330,19.33305326,176.6835764,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,1092.51,1093.37,1091.59,,,,This study,,,287.4,32.9,,Extrusive,Lava Flow,,47.26786732,Basalt,Keweenaw Peninsula:Michigan,-88.41888577,LT-AF-Z,PL52,24.77997804,181.5713987,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,1092.51,1093.37,1091.59,,,,This study,,,289.6,30.6,,Extrusive,Lava Flow,,47.26553697,Basalt,Keweenaw Peninsula:Michigan,-88.41828157,LT-AF-Z,PL323,25.25023144,178.8026426,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1092.51,1093.37,1091.59,,,,This study,,,300.8,24.6,,Extrusive,Lava Flow,,47.26731901,Basalt,Keweenaw Peninsula:Michigan,-88.41727456,LT-AF-Z,PL53,30.17262227,167.1684944,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,1092.51,1093.37,1091.59,,,,This study,,,293.0,35.0,,Extrusive,Lava Flow,,47.26626227,Basalt,Keweenaw Peninsula:Michigan,-88.41348364,LT-AF-Z,PL324,29.53563072,178.5133619,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,1092.51,1093.37,1091.59,,,,This study,,,291.1,48.8,,Extrusive,Lava Flow,,47.26639935,Basalt,Keweenaw Peninsula:Michigan,-88.41005982,LT-AF-Z,PL55,35.19882559,189.1095289,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,1092.51,1093.37,1091.59,,,,This study,,,285.6,51.5,,Extrusive,Lava Flow,,47.26653643,Basalt,Keweenaw Peninsula:Michigan,-88.41026123,LT-AF-Z,PL56,33.05163463,194.9653767,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1092.51,1093.37,1091.59,,,,This study,,,279.8,50.0,,Extrusive,Lava Flow,,47.26394531,Basalt,Keweenaw Peninsula:Michigan,-88.40422811,LT-AF-Z,PL326,28.37259349,197.4235456,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1092.51,1093.37,1091.59,,,,This study,,,283.8,41.5,,Extrusive,Lava Flow,,47.26353407,Basalt,Keweenaw Peninsula:Michigan,-88.40261734,LT-AF-Z,PL327,26.43429702,188.9319434,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,1092.51,1093.37,1091.59,,,,This study,,,283.6,39.6,,Extrusive,Lava Flow,,47.26393191,Basalt,Keweenaw Peninsula:Michigan,-88.40160098,LT-AF-Z,PL57,25.35322771,187.9384697,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,1092.51,1093.37,1091.59,,,,This study,,,290.9,30.2,,Extrusive,Lava Flow,,47.26390449,Basalt,Keweenaw Peninsula:Michigan,-88.40160098,LT-AF-Z,PL58,25.95566938,177.6466365,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1092.51,1093.37,1091.59,,,,This study,,,288.5,40.0,,Extrusive,Lava Flow,,47.26393191,Basalt,Keweenaw Peninsula:Michigan,-88.39958698,LT-AF-Z,PL60,28.86323417,184.718492,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1092.51,1093.37,1091.59,,,,This study,,,293.2,33.6,,Extrusive,Lava Flow,,47.26790722,Basalt,Keweenaw Peninsula:Michigan,-88.4052262,LT-AF-Z,PL325,29.02915213,177.6151862,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1092.51,1093.37,1091.59,,,,This study,,,294.2,31.7,,Extrusive,Lava Flow,,47.26201279,Basalt,Keweenaw Peninsula:Michigan,-88.39535756,LT-AF-Z,PL61,28.8499436,175.8759117,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1092.51,1093.37,1091.59,,,,This study,,,285.7,37.1,,Extrusive,Lava Flow,,47.2564059,Basalt,Keweenaw Peninsula:Michigan,-88.39557021,LT-AF-Z,PL343,25.56584401,185.0478687,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,Copper City Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,1092.51,1093.37,1091.59,,,,This study,,,264.9,45.6,,Extrusive,Lava Flow,,47.29195572,Basalt,Keweenaw Peninsula:Michigan,-88.40984762,LT-AF-Z,PL35,16.28714602,204.043843,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,1092.51,1093.37,1091.59,,,,This study,,,294.6,45.2,,Extrusive,Lava Flow,,47.28976244,Basalt,Keweenaw Peninsula:Michigan,-88.41256728,LT-AF-Z,PL7,35.63666209,183.8322171,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,1092.51,1093.37,1091.59,,,,This study,,,274.7,45.2,,Extrusive,Lava Flow,,47.29154448,Basalt,Keweenaw Peninsula:Michigan,-88.40974689,LT-AF-Z,PL6,22.33963824,197.351944,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,1092.51,1093.37,1091.59,,,,This study,,,280.8,49.7,,Extrusive,Lava Flow,,47.29181864,Basalt,Keweenaw Peninsula:Michigan,-88.40994835,LT-AF-Z,PL5,28.8607048,196.5354469,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1092.51,1093.37,1091.59,,,,This study,,,261.0,43.2,,Extrusive,Lava Flow,,47.28811749,Basalt,Keweenaw Peninsula:Michigan,-88.41458184,LT-AF-Z,PL4,12.48818304,205.2789886,,6.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1092.51,1093.37,1091.59,,,,This study,,,279.5,36.6,,Extrusive,Lava Flow,,47.28798041,Basalt,Keweenaw Peninsula:Michigan,-88.41397747,LT-AF-Z,PL3,21.14513846,189.1294607,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,1092.51,1093.37,1091.59,,,,This study,,,265.6,51.6,,Extrusive,Lava Flow,,47.2860613,Basalt,Keweenaw Peninsula:Michigan,-88.41397747,LT-AF-Z,PL1,20.36558789,207.4930682,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1092.51,1093.37,1091.59,,,,This study,,,283.0,38.9,,Extrusive,Lava Flow,,47.42271974,Basalt,Keweenaw Peninsula:Michigan,-88.11181499,LT-AF-Z,PL158,24.62343197,188.1736381,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,1092.51,1093.37,1091.59,,,,This study,,,283.0,44.3,,Extrusive,Lava Flow,,47.42244559,Basalt,Keweenaw Peninsula:Michigan,-88.11221889,LT-AF-Z,PL160,27.36712194,191.469444,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1092.51,1093.37,1091.59,,,,This study,,,284.3,48.8,,Extrusive,Lava Flow,,47.42203436,Basalt,Keweenaw Peninsula:Michigan,-88.11161303,LT-AF-Z,PL159,30.68485369,193.8081837,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,1092.51,1093.37,1091.59,,,,This study,,,286.2,41.0,,Extrusive,Lava Flow,,47.38982443,Basalt,Keweenaw Peninsula:Michigan,-88.03789171,LT-AF-Z,PL153,27.81369748,187.2527448,,6.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,1092.51,1093.37,1091.59,,,,This study,,,282.8,41.5,,Extrusive,Lava Flow,,47.29360067,Basalt,Keweenaw Peninsula:Michigan,-88.41699931,LT-AF-Z,PL27,25.7659544,189.5932598,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1092.51,1093.37,1091.59,,,,This study,,,285.9,33.6,,Extrusive,Lava Flow,,47.29401191,Basalt,Keweenaw Peninsula:Michigan,-88.41861096,LT-AF-Z,PL26,24.07925811,183.0104413,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1092.51,1093.37,1091.59,,,,This study,,,279.3,49.7,,Extrusive,Lava Flow,,47.29332651,Basalt,Keweenaw Peninsula:Michigan,-88.4184095,LT-AF-Z,PL25,27.88037346,197.4823528,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1092.51,1093.37,1091.59,,,,This study,,,280.2,35.7,,Extrusive,Lava Flow,,47.29305235,Basalt,Keweenaw Peninsula:Michigan,-88.41820805,LT-AF-Z,PL24,21.19224998,188.1635623,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,1092.51,1093.37,1091.59,,,,This study,,,291.4,43.6,,Extrusive,Lava Flow,,47.2920928,Basalt,Keweenaw Peninsula:Michigan,-88.41800659,LT-AF-Z,PL22,32.63902035,184.9522894,,6.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1092.51,1093.37,1091.59,,,,This study,,,295.3,40.2,,Extrusive,Lava Flow,,47.29195572,Basalt,Keweenaw Peninsula:Michigan,-88.41720077,LT-AF-Z,PL20,33.57356051,179.8441741,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,1092.51,1093.37,1091.59,,,,This study,,,299.0,31.7,,Extrusive,Lava Flow,,47.2914074,Basalt,Keweenaw Peninsula:Michigan,-88.41710004,LT-AF-Z,PL19,32.07334295,172.0555512,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,1092.51,1093.37,1091.59,,,,This study,,,294.7,32.0,,Extrusive,Lava Flow,,47.28955683,Basalt,Keweenaw Peninsula:Michigan,-88.41699931,LT-AF-Z,PL14,29.31873569,175.6058032,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1092.51,1093.37,1091.59,,,,This study,,,296.9,28.2,,Extrusive,Lava Flow,,47.28948829,Basalt,Keweenaw Peninsula:Michigan,-88.41679786,LT-AF-Z,PL13,29.12339641,171.9982461,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1092.51,1093.37,1091.59,,,,This study,,,297.8,33.6,,Extrusive,Lava Flow,,47.28914559,Basalt,Keweenaw Peninsula:Michigan,-88.41669713,LT-AF-Z,PL12,32.13157917,174.0255776,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1092.51,1093.37,1091.59,,,,This study,,,293.6,30.3,,Extrusive,Lava Flow,,47.28910446,Basalt,Keweenaw Peninsula:Michigan,-88.4165964,LT-AF-Z,PL11,27.82222889,175.6035635,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1092.51,1093.37,1091.59,,,,This study,,,293.6,33.7,,Extrusive,Lava Flow,,47.28907705,Basalt,Keweenaw Peninsula:Michigan,-88.41649567,LT-AF-Z,PL10,29.34384483,177.3404554,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1092.51,1093.37,1091.59,,,,This study,,,297.6,40.8,,Extrusive,Lava Flow,,47.28935121,Basalt,Keweenaw Peninsula:Michigan,-88.41639494,LT-AF-Z,PL9,35.42895354,178.5039283,,4.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1092.51,1093.37,1091.59,,,,This study,,,297.1,45.5,,Extrusive,Lava Flow,,47.28893997,Basalt,Keweenaw Peninsula:Michigan,-88.41639494,LT-AF-Z,PL8,37.48892251,182.2526397,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1092.51,1093.37,1091.59,,,,This study,,,287.9,29.6,,Extrusive,Lava Flow,,47.28246441,Basalt,Keweenaw Peninsula:Michigan,-88.4469834,LT-AF-Z,PL44,23.6605352,179.5591134,,3.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1092.51,1093.37,1091.59,,,,This study,,,281.8,28.8,,Extrusive,Lava Flow,,47.29269809,Basalt,Keweenaw Peninsula:Michigan,-88.42945971,LT-AF-Z,PL333,19.17795371,183.6865311,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1092.51,1093.37,1091.59,,,,This study,,,290.1,27.5,,Extrusive,Lava Flow,,47.20875577,Basalt,Keweenaw Peninsula:Michigan,-88.43443316,LT-AF-Z,PL49,24.25361288,176.9768944,,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portage Lake Volcanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1092.51,1093.37,1091.59,,,,This study,,13.3,296.5,35.8,,Extrusive,Lava Flow,,47.39,Basalt,Keweenaw Peninsula,-88.03,LT-T-Z,H_PL10,32.26466429,176.5915444,34.2,5.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1092.51,1093.37,1091.59,,,,This study,,7.1,298.1,44.3,,Extrusive,Lava Flow,,47.37,Basalt,Keweenaw Peninsula,-88.16,LT-T-Z,H_PL17,37.54070364,180.7951907,73.4,7.0,n,100.0,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
